site,isSoS,phenoYY,phenoDoY,ta,sw,sm
105,0,2005,176,-1.02668627057754,74.372432393069,2.01979229617575
105,0,2006,166,-0.0177747453961827,62.8254944687293,2.9185880730224
105,0,2007,176,-6.28818045479908,49.149417989418,2.42505949822502
105,0,2008,167,0.521088692801363,77.5241803850446,2.26491976805657
105,0,2009,176,2.01298915318083,74.8684524326223,1.97701378013416
105,0,2010,186,0.642478419712635,59.4324674059348,2.63138559173047
105,0,2011,186,-5.73459524972096,44.5907837301587,1.69131756593479
105,0,2012,167,0.15856615339009,66.5632611063801,3.82910894484034
105,0,2013,186,2.05361267089846,65.4209790906957,2.00839991702533
105,0,2014,156,2.07653045654299,63.2984997655475,2.86935138503611
105,0,2015,176,0.112414289202033,74.6076090882317,2.79051275485093
105,0,2016,177,-0.757397112165154,59.5256253540201,2.14903017689317
105,0,2017,166,-0.59579908098491,81.4221915736526,3.24290014160653
105,0,2018,176,-8.17402160644529,69.0674388227514,1.63129260430083
105,0,2019,166,1.59806191580638,75.6480556879599,1.6302946167641
107,1,1999,146,8.22242414202011,254.706481481481,0.563259860834881
107,1,2000,157,6.15841993059433,230.541536044973,1.05020170479409
107,1,2001,156,6.18997580392023,258.069626322751,1.12213768691523
107,1,2002,105,-9.18365238734651,185.012607473545,0.196701490860898
107,1,2003,156,7.32543566022602,224.873559854497,0.940020098113659
107,1,2004,136,6.57061492919924,184.896656746032,1.05796534034332
107,1,2005,115,-4.40923518589562,213.267463624339,0.287253204090893
107,1,2006,95,-12.6353970336914,142.918067232969,0.620184338846757
107,1,2007,105,-5.04563280378066,169.635448082011,0.148015054300692
107,1,2008,116,-8.56598349434987,189.262008928572,1.08723076123014
107,1,2009,95,-15.7481474958147,131.135002890289,1.22444110300793
107,1,2010,161,14.8822524588449,269.31775462963,1.56880255641288
107,1,2011,145,5.31419965471543,270.192083333333,0.787427911795726
107,1,2012,157,10.817826538086,266.228277116402,1.09779065724029
107,1,2013,156,8.62396039690292,290.918882275132,0.396048392760872
107,1,2014,6,-22.032469656808,1.83941468253968,0.830552254411642
107,1,2015,146,11.0854016549247,231.621711309524,0.941730299054442
107,1,2016,157,9.14414433070594,229.746636904762,0.964425250385032
107,1,2017,156,8.20278616768975,246.662662037037,1.3250183596233
107,1,2018,156,9.40532605852403,235.962392526455,1.98044167687872
107,1,2019,156,12.1741317749024,252.489735449735,1.18298357033081
107,0,1999,146,1.56337759835382,77.6864720936931,0.965438936319093
107,0,2000,157,1.01541639055527,73.7444894166977,1.49515310851302
107,0,2001,156,4.28072954450337,102.305200892857,1.04452211965646
107,0,2002,105,4.13875653948105,79.1337663277116,1.12428417372825
107,0,2003,156,4.04727866036554,55.147498275502,1.201444400461
107,0,2004,136,-0.731997506277879,73.330025100708,1.26594974742631
107,0,2005,115,2.98563328334266,63.7220097036211,1.50022195734194
107,0,2006,95,2.55695739746096,51.1963509502108,0.868557096488507
107,0,2007,105,-3.23779619489395,70.1847450151267,0.396977488882768
107,0,2008,116,0.590497174944221,95.8245044591187,0.801381224312049
107,0,2009,95,8.69005083356587,134.201567460317,1.54102402981819
107,0,2010,161,-0.235082964215936,65.7607114535539,0.427235968921671
107,0,2011,145,7.65651476178852,104.599947600188,0.868983280563931
107,0,2012,157,2.80362601143975,68.5969300285218,1.26771053365223
107,0,2013,156,2.67504874093194,108.074707225416,1.74868131845975
107,0,2014,6,9.151528843471,137.322394179894,1.78430329089852
107,0,2015,146,10.7583967808315,143.816403769841,3.40037239591288
107,0,2016,157,12.6971509225028,156.394188161376,3.19237899884813
107,0,2017,156,8.80662113734656,110.242306547619,2.23887546277817
107,0,2018,156,9.17818616594589,125.823447420635,1.7964169179057
107,0,2019,156,11.3424537440709,124.904747023809,2.07354663576588
108,1,1999,156,0.419250662667434,285.318249007937,3.41334099187485
108,1,2000,71,-12.9141866193499,81.9232928333585,0.540121993482372
108,1,2001,135,-2.57258536202565,267.147366071429,1.63764066783837
108,1,2002,115,-10.6162793404715,225.331456679894,0.550251352750583
108,1,2003,146,-0.20168308803011,311.212248677249,0.906929469157512
108,1,2004,147,-1.3753532191685,303.067625661376,1.07301094112651
108,1,2005,146,3.6262931605748,232.369927248677,2.19922523269155
108,1,2006,146,0.847744794573126,222.784092261905,3.09500829334265
108,1,2007,156,3.36077222551621,260.607022156084,1.58618888127955
108,1,2008,106,-9.71773389543804,200.364794973545,0.980507025412727
108,1,2009,145,-1.59389892578123,293.73158234127,1.20902352127187
108,1,2010,135,-0.00297603062218703,262.828804563492,1.48780638923322
108,1,2011,115,-7.77024889264786,214.237352843915,0.676539751984864
108,1,2012,147,-1.40637224469864,257.60011739418,2.612131638591
108,1,2013,146,0.905961390904041,295.978374669312,2.24806243586291
108,1,2014,176,6.53046491350449,255.06462962963,3.25080063079804
108,1,2015,146,5.4969920567104,307.086987433862,1.24322786412884
108,1,2016,167,5.20253644670761,251.044110449735,2.93670283095356
108,1,2017,146,1.60751081194199,269.551785714286,1.84323085588249
108,1,2018,156,5.80771445138116,262.90798776455,1.88389298955073
108,1,2019,156,8.37433266775951,267.592685185185,1.20848690771408
108,0,1999,156,-3.39181771414618,97.9846136280847,2.27687794113047
108,0,2000,71,-5.26523241315567,82.0353235914847,1.70637859622631
108,0,2001,135,-0.731580723353772,96.839767691799,2.91201387156572
108,0,2002,115,-6.89090157645087,84.814269567419,1.50141004963057
108,0,2003,146,-0.283307277134463,87.7195948363486,1.54213422078313
108,0,2004,147,-1.16748299734931,68.3576424948879,1.7913392914148
108,0,2005,146,2.53054547991074,92.8484460255457,2.85779938489104
108,0,2006,146,-2.75033591134205,51.0012896825397,1.58515960364431
108,0,2007,156,-3.94918570382252,61.7441398563965,3.51796541896387
108,0,2008,106,1.47428623744422,105.572571588748,2.691161388077
108,0,2009,145,-4.9521700613839,82.9377356275932,1.81494932180503
108,0,2010,135,-1.65435751778737,73.5680031202205,2.54927206564627
108,0,2011,115,2.71230159214567,116.649777295955,2.66477606341246
108,0,2012,147,2.13573538643975,115.564997158151,1.13205307144547
108,0,2013,146,0.683725106375581,77.1531816177772,1.9659575923896
108,0,2014,176,2.57865809849333,152.600791997355,3.16616719459383
108,0,2015,146,3.5740381731306,132.531223544974,2.91168390138597
108,0,2016,167,-0.435517839704216,103.191432856807,0.961937808399391
108,0,2017,146,4.05676631382536,121.25364763169,1.72058769025804
108,0,2018,156,-1.00899762834819,144.467001539765,1.47553218540907
108,0,2019,156,4.85469556535995,107.998603370303,2.53811805731452
109,1,1999,156,5.60988124302458,257.227412367725,0.877510486005242
109,1,2000,167,7.12794939313618,276.748138227513,0.879435169345542
109,1,2001,166,6.01710540771487,191.994675925926,1.16034915993273
109,1,2002,156,6.07135070800784,269.810628306878,1.16296704528987
109,1,2003,156,5.41251155308317,229.434682539682,1.22454710323342
109,1,2004,157,6.30156010219032,226.187820767196,1.27629217889344
109,1,2005,156,8.1828616333008,180.345691137566,0.696102705878458
109,1,2006,166,8.3224317278181,252.261304563492,1.53212855026386
109,1,2007,156,5.98114610944477,294.915082671958,0.625803623732001
109,1,2008,157,9.10724818638396,252.65578207672,0.724481043050996
109,1,2009,156,8.60387207031253,326.097645502645,0.965519648977387
109,1,2010,146,3.99090353829522,221.57003968254,0.377124222480192
109,1,2011,166,10.0363713727679,276.853673941799,1.11775557905207
109,1,2012,157,8.58970153808596,277.160439814815,1.04958946473125
109,1,2013,166,9.71434805733819,251.675631613757,1.55528672891624
109,1,2014,156,5.43860151018417,189.403865740741,1.20172134033931
109,1,2015,156,14.6035582624163,291.300677910053,0.904907476689264
109,1,2016,167,8.05522059849332,228.867341269841,1.6919343306255
109,1,2017,156,10.7945663016183,242.12984457672,1.3647374047855
109,1,2018,166,9.95074214390348,253.298141534391,1.34573227785753
109,1,2019,156,11.5572121320452,240.496284722222,1.57396226971152
109,0,1999,156,7.32728153773719,87.8792045569042,2.24595917131041
109,0,2000,167,2.79399387904578,80.5687128686652,2.73696788595081
109,0,2001,166,2.96589137486051,70.5099363425926,1.21012041731746
109,0,2002,156,2.28412484305248,76.6517193700397,1.29773064205985
109,0,2003,156,1.81142822265627,77.5438201516772,1.49536858275067
109,0,2004,157,0.557043021065872,80.5023137846447,1.34749466727109
109,0,2005,156,5.15224190848217,52.2372919250165,2.44952788794488
109,0,2006,166,4.82567260742189,56.8382276165675,1.28841106250514
109,0,2007,156,-1.08735770089283,66.9155569829386,1.49117817659389
109,0,2008,157,2.76527997698105,80.583986312624,2.0955120887398
109,0,2009,156,5.43154017857145,64.445886708416,1.74090013380928
109,0,2010,146,9.67902522495817,95.911259920635,1.20652395658202
109,0,2011,166,7.38885851178852,81.8135818594473,1.72236397690397
109,0,2012,157,8.09841308593752,108.988521205357,1.26924870598145
109,0,2013,166,2.2677373831613,42.1202798320629,1.28570231208998
109,0,2014,156,6.14948399135047,137.603831018518,1.75417921799942
109,0,2015,156,-0.097868870326427,63.2011466116124,2.05758469811013
109,0,2016,167,5.71201655796598,85.9138256932819,1.55024119068433
109,0,2017,156,7.22365247453964,81.8696182004737,1.75065179895489
109,0,2018,166,1.2889041573661,123.033355706432,0.808470528695583
109,0,2019,156,10.3672305297852,113.888343253968,1.78458196324376
110,1,1999,156,9.59053972516743,236.214656084656,1.64827541939629
110,1,2000,157,9.72553488595148,261.045710978836,0.723300030523465
110,1,2001,156,7.80283294677736,227.238581349206,2.57066940668653
110,1,2002,156,6.87603820800783,256.89546957672,1.10808505262467
110,1,2003,146,8.62480128696988,280.624169973545,0.525026931594881
110,1,2004,157,7.59890385219032,223.891261574074,1.6136971398292
110,1,2005,146,7.90978646414623,241.953291997354,1.137429106651
110,1,2006,146,11.1286711338588,245.150013227513,0.93172104115492
110,1,2007,146,5.89976758684433,243.937569444445,1.10790258508016
110,1,2008,147,9.82669363839288,260.908386243386,0.732441671962049
110,1,2009,156,7.42909528459823,296.214090608466,0.813026583923622
110,1,2010,146,8.36502742222379,228.157200727513,1.39252151919064
110,1,2011,146,8.74185206821989,250.901063161376,1.07343696079357
110,1,2012,147,7.7225507463728,222.885864748677,1.11319030648917
110,1,2013,156,13.0802662004743,300.824837962963,0.456297174095142
110,1,2014,156,10.3370222691127,218.113571428571,1.44538749882038
110,1,2015,146,14.2974105834961,311.271416997355,0.849750510946137
110,1,2016,147,9.964097202846,263.222624007936,1.19685766131897
110,1,2017,146,10.2125945172991,261.249935515873,0.679530768378536
110,1,2018,156,13.3848349870955,264.460532407407,0.887300619604161
110,1,2019,156,14.5853538731167,287.157625661376,0.787440374346234
110,0,1999,156,3.49853942871096,104.955691670413,1.37802059414058
110,0,2000,157,1.34240299769813,73.1108766521474,1.12533879930615
110,0,2001,156,7.3118790980748,88.3332845568783,1.85948152650919
110,0,2002,156,2.10743957519534,96.5467309441137,0.721702719050235
110,0,2003,146,4.91310232979913,97.9750337760159,1.22940960979809
110,0,2004,157,5.12824196951732,98.4149891525349,1.17104932248332
110,0,2005,146,6.54216936383931,83.2205409329531,1.15005824086246
110,0,2006,146,7.71663800920761,96.1440907118055,0.725288391746288
110,0,2007,146,1.26219587053574,78.0277792051608,1.58788535809095
110,0,2008,147,5.45512329101565,89.5236248294891,1.08045423510348
110,0,2009,156,6.15502598353797,79.5357573268022,1.07131138155222
110,0,2010,146,3.65999450683596,91.1639403521827,1.82918512855687
110,0,2011,146,5.65684103829522,77.5448356313555,1.19747353476713
110,0,2012,147,9.99693516322546,109.318664486194,0.710261141355175
110,0,2013,156,9.9383634730748,106.719824619596,0.963674600257682
110,0,2014,156,6.59875906808038,82.8465860615079,1.34579638202856
110,0,2015,146,7.94444462367469,103.036500654271,2.10137326786213
110,0,2016,147,9.59103999546597,121.74736405307,0.83498105076384
110,0,2017,146,7.79824951171877,88.4149565871304,1.35358509172935
110,0,2018,156,0.983389282226586,100.897503461888,0.594865749938107
110,0,2019,156,10.7725694492885,111.635754494642,1.0288417539365
111,1,1999,156,8.10974731445314,231.579702380952,1.69236897135715
111,1,2000,157,9.14121010916576,265.601850198413,0.695862928812538
111,1,2001,156,5.92966330392022,209.530833333334,2.61227819001831
111,1,2002,166,10.4081668526786,265.588253968254,0.663095794595508
111,1,2003,146,7.16088945661274,273.581107804233,0.63481631663187
111,1,2004,167,9.61113568987169,231.943098544973,1.2882718603385
111,1,2005,156,9.48388841901509,256.326802248677,0.36454204809547
111,1,2006,156,7.34377846854076,169.601579034391,0.912727392216262
111,1,2007,156,8.93473427908763,262.812833994709,1.520056511913
111,1,2008,147,9.28321149553573,275.80873015873,0.761120649993382
111,1,2009,166,10.9309998430525,289.941987433862,0.750859951373089
111,1,2010,146,6.10552407400951,202.666170634921,0.943696850718178
111,1,2011,146,7.65818577357703,245.491999007937,0.936406559780455
111,1,2012,147,5.30133980887279,218.077878637566,0.837697977000073
111,1,2013,156,12.1440552629743,292.577228835979,0.398480668663013
111,1,2014,156,9.83470084054132,209.449821428571,1.43702286744932
111,1,2015,146,12.7832587977818,304.364446097884,0.689347638600472
111,1,2016,157,8.01783294677736,199.161792328042,1.490543596621
111,1,2017,146,9.39986572265627,277.275431547619,0.582315254087121
111,1,2018,156,11.4245727103097,252.475873015873,1.16726126547489
111,1,2019,156,12.3897846766881,287.717820767196,0.823489669901695
111,0,1999,156,2.53361197335382,102.629415215386,1.03484075591668
111,0,2000,157,5.62188450404578,102.30063747184,1.38292476797246
111,0,2001,156,8.34388161795482,124.786056392609,1.28807087528663
111,0,2002,166,6.99545205252513,99.9685041025959,1.8919942382433
111,0,2003,146,3.55313860212056,95.2639014285455,1.1047212571849
111,0,2004,167,3.50672411237447,86.212672684281,1.64470440544605
111,0,2005,156,5.21845842633931,76.5027019779266,1.68746455536552
111,0,2006,156,7.85935991559712,114.522475560102,0.499350863876283
111,0,2007,156,3.82378134591241,76.027616703094,2.03288321229794
111,0,2008,147,4.78456569126677,72.4907207702959,0.996641196323447
111,0,2009,166,4.71983067103797,63.1254299458499,1.19226783225298
111,0,2010,146,3.5395894949777,98.5517505270337,1.52097534828935
111,0,2011,146,4.87357094900951,67.8152688324136,1.34380869495754
111,0,2012,147,9.08108136858261,101.712297092014,0.600136818854079
111,0,2013,156,8.50012128557479,87.7247898973739,0.8617533669938
111,0,2014,156,8.27554883684433,109.77746109251,1.48921824741179
111,0,2015,146,7.30489105224612,93.9889923870752,2.07212804570543
111,0,2016,157,7.94494066510884,106.838172584816,1.07766576458265
111,0,2017,146,9.11347948346822,111.165096044389,0.829462013951227
111,0,2018,156,-0.121811610630557,79.9351175491898,0.545565258128262
111,0,2019,156,9.42945561000282,102.38355046025,0.931706164055125
112,1,1999,156,5.14390468052457,263.151795634921,0.963126462295511
112,1,2000,157,3.44619336809433,192.547847222222,0.577268312161003
112,1,2001,166,7.85689893450058,312.673072089947,0.389462985275606
112,1,2002,156,10.097996913365,283.606693121693,1.87935628683356
112,1,2003,156,6.31305284772603,238.162400793651,1.08725914919558
112,1,2004,147,4.88998160226007,157.742319775132,1.88140029054376
112,1,2005,156,5.78544533865795,258.66560515873,1.3654168085715
112,1,2006,166,7.55300650460381,279.568134920635,1.10409912956292
112,1,2007,156,7.96361820765907,212.476970899471,1.75135944788174
112,1,2008,157,4.89833635602681,217.095947420635,1.65456648262463
112,1,2009,166,6.64944850376676,157.11001984127,1.18506895135367
112,1,2010,156,9.45320526123048,251.342819113756,1.00231636238151
112,1,2011,156,8.82626368931363,251.789252645503,1.14949217634235
112,1,2012,157,4.83507542201453,297.735178571428,0.4383119982607
112,1,2013,156,4.10968584333149,224.095793650794,0.527073625812865
112,1,2014,156,5.12735709054132,195.158310185185,0.708957211459239
112,1,2015,156,7.75144888741632,170.301587301587,2.25813509475501
112,1,2016,147,7.92384608677457,197.550929232804,1.29643602564787
112,1,2017,156,6.84300938197547,260.577652116402,1.38709016256453
112,1,2018,156,6.88559391566688,197.69458994709,2.71169144008572
112,1,2019,146,6.18328713553294,201.521435185185,1.66192364533851
112,0,1999,156,-3.9640586199079,73.1963326719577,0.859942180482081
112,0,2000,157,4.38688960484098,72.4456898135231,1.31246554960196
112,0,2001,166,1.05596806117469,70.2871250305983,1.14986732237425
112,0,2002,156,6.13296412876676,92.9183579282407,2.32195857009142
112,0,2003,156,-0.649049857003324,62.5755869708995,2.25654667780165
112,0,2004,147,3.05765093122212,71.4481550610254,2.45984839274061
112,0,2005,156,0.597248753138973,48.9143005952381,1.25919849216892
112,0,2006,166,2.6321975708008,47.7445453042328,1.451996053961
112,0,2007,156,-2.18439317975723,67.3781663359788,1.6657203218787
112,0,2008,157,-6.34498866489953,73.0246130952381,0.59034818774937
112,0,2009,166,5.58867257254467,48.6207233921434,2.0602369975542
112,0,2010,156,0.0831245640346218,50.2494477513227,1.53554002720229
112,0,2011,156,0.544040091378372,56.3771246693122,2.29191448940986
112,0,2012,157,-1.30943695068357,72.1375115740741,0.886733587717585
112,0,2013,156,4.15339952741353,45.911605489418,3.29247279428719
112,0,2014,156,5.77793875558038,107.123484209656,0.882802063911761
112,0,2015,156,1.41651450020929,46.2727496693122,1.76223894271065
112,0,2016,147,7.12499555315293,83.0185211504578,1.92991351426144
112,0,2017,156,5.52851736886163,80.5269539416279,2.87025812832634
112,0,2018,156,4.54651968819757,49.6498561507936,1.74378485678073
112,0,2019,146,0.0419836425781486,63.75634755291,2.70902390698376
113,1,1999,101,-24.4779473440988,133.757235449735,0.352526680148977
113,1,2000,107,-18.9939058576311,175.539474206349,0.347524534673692
113,1,2001,95,-23.5663644845145,118.317046592753,0.455792362407256
113,1,2002,96,-13.9378911481585,114.892649532903,0.158958104840033
113,1,2003,106,-15.9408538382394,163.565411706349,0.342490546156346
113,1,2004,116,-9.23311723981583,188.389002976191,0.459593517560722
113,1,2005,105,-24.4971102033342,148.205193452381,0.49182704761197
113,1,2006,105,-19.3078931535993,153.459737103175,0.464823407704787
113,1,2007,111,-14.6868824986049,155.140362103175,0.579746628726387
113,1,2008,157,0.580646623883952,295.507076719577,0.781319151785647
113,1,2009,115,-16.8075612967355,179.811577380952,0.588395772780359
113,1,2010,95,-20.5016805158342,130.62019495081,0.321868115199015
113,1,2011,101,-16.8292007446289,135.259702380952,0.812963943678065
113,1,2012,107,-21.1615606689453,158.973844246032,0.313499460305021
113,1,2013,125,-10.4971204485212,207.508463955027,0.668375116670687
113,1,2014,6,-26.0599082728794,0,0.984644484991713
113,1,2015,166,3.68146052769255,226.298950066138,1.07372460552027
113,1,2016,167,3.9256726074219,225.884375,0.72586292543148
113,1,2017,166,3.49710885184154,257.69974537037,0.449368848196291
113,1,2018,176,1.53295833042692,216.928210978836,1.2262984801343
113,1,2019,166,7.76971684047157,268.993310185185,0.480897557759667
113,0,1999,101,1.55563533238005,60.3696807473804,1.79514960043438
113,0,2000,107,-5.65661485944473,63.9796266521474,1.41011285890524
113,0,2001,95,1.77883139474054,76.1398626095403,2.2933350437225
113,0,2002,96,-0.910127389090379,77.7463903356482,1.15044925813363
113,0,2003,106,-5.25549421037944,99.926168293625,2.59437933519433
113,0,2004,116,-3.65167990548268,73.9187193112651,2.91065998635249
113,0,2005,105,4.83467494419645,57.507878895916,1.3489138983316
113,0,2006,105,4.17172040666855,57.6548350177745,1.50872538216238
113,0,2007,111,4.12505366734099,93.0062360814009,0.714295714066569
113,0,2008,157,0.949135219029041,112.924652777778,1.52250380119993
113,0,2009,115,-0.894492187499977,57.664830160797,1.64370392329487
113,0,2010,95,4.43069998604913,94.2677078683035,1.02750172093881
113,0,2011,101,1.11973462785996,54.6433388038918,1.47286740044305
113,0,2012,107,-0.297926199776763,67.7167024222883,1.94806466957485
113,0,2013,125,-6.04311165945869,46.534560439902,1.64244433124215
113,0,2014,6,0.961894705636184,114.242686838624,2.05996018959155
113,0,2015,166,0.791845092773461,103.161135912698,2.04699593300184
113,0,2016,167,1.06430685860772,85.3804315476191,1.12988350060734
113,0,2017,166,1.46961229596821,50.7107822216377,1.74332313694955
113,0,2018,176,6.14280670166018,84.9833118386244,0.931882025086559
113,0,2019,166,7.37267695835661,98.2373048941799,1.23859427320682
114,1,1999,125,-5.64646384102955,224.308217592593,0.29280364143239
114,1,2000,167,3.71884783063618,311.279672619048,1.03568705231046
114,1,2001,156,-0.751597856794062,301.049788359788,0.902366895059504
114,1,2002,100,-17.5900245448521,155.922473544973,0.0427636198581509
114,1,2003,156,1.35925820486888,250.340266203704,0.688541667213953
114,1,2004,106,-15.906918988909,156.397614087302,0.407439680288588
114,1,2005,146,4.82334115164623,230.922718253968,0.864416804512416
114,1,2006,166,4.35525538853239,267.851598875661,0.818934253145235
114,1,2007,156,4.23687155587335,274.164995039683,0.85722136637449
114,1,2008,147,-0.706208147321404,256.13308531746,1.26901521475203
114,1,2009,146,-1.50712746756415,292.501117724868,0.24744068449452
114,1,2010,135,-1.21789232526504,260.492992724868,0.914575312580868
114,1,2011,156,9.04116882324219,284.887554563492,0.890880491846602
114,1,2012,147,-1.10734880719864,285.707875330688,0.852161755246605
114,1,2013,156,1.52709655761721,314.233425925926,0.449568283827857
114,1,2014,64,-27.5102506365095,44.1589632936508,0.71063400428286
114,1,2015,146,5.21299094063897,277.903283730159,0.617310345448096
114,1,2016,167,5.03304425920761,250.774093915344,1.54411853687283
114,1,2017,146,3.39055768694199,240.241514550265,0.46825634770534
114,1,2018,166,7.67917406354634,293.591501322751,1.66557994561665
114,1,2019,156,7.86955030168808,271.610200066138,1.50126560017631
114,0,1999,125,2.42794560023719,89.1971939748936,0.886597016111359
114,0,2000,167,-11.838891645159,88.8465975516183,0.922673524512696
114,0,2001,156,2.12525996616911,117.055573588376,1.05910403499777
114,0,2002,100,1.41446432931085,98.1299806237599,0.697538323366619
114,0,2003,156,1.08967398507257,115.556683201058,0.864338506041597
114,0,2004,106,-2.08588191441125,92.1924792319,1.14814928569317
114,0,2005,146,2.51156668526788,57.8174903377149,1.34667432153672
114,0,2006,166,4.92970031738284,85.3225598854994,1.22023720813572
114,0,2007,156,1.3796518816267,88.6103829067977,0.601205721825144
114,0,2008,147,-0.427125156947521,99.7372882306135,1.73526669565865
114,0,2009,146,2.56492745535717,75.8326459676753,1.22459149291743
114,0,2010,135,2.82312744140627,103.999835844494,0.644288897179379
114,0,2011,156,2.5615761457171,85.4126046769076,1.07988246290525
114,0,2012,147,1.58904924665181,73.4888882688492,1.51421228147466
114,0,2013,156,-3.93272020612442,64.786369448465,1.36416674699547
114,0,2014,64,1.21604649135047,141.357576058201,1.35468653697297
114,0,2015,146,1.68459062848775,110.279378306878,1.48557944519968
114,0,2016,167,2.48584145682201,127.094173280423,1.05612817130186
114,0,2017,146,2.49133104596822,74.7280970364526,0.970730779335728
114,0,2018,166,1.70232491629467,88.6875256799769,1.55479383243842
114,0,2019,156,1.70499132428853,79.3387158041656,1.17553115536802
116,1,1999,95,-17.5443661499023,105.66320384838,0.654149600641706
116,1,2000,96,-16.3421405465262,100.923757698826,0.302731714179655
116,1,2001,186,3.8632655988421,245.776898148148,0.747204918202743
116,1,2002,166,3.89284877232145,270.993462301587,0.881106217453833
116,1,2003,176,3.54715502057759,252.63644510582,0.893402361863335
116,1,2004,177,3.74385916573663,270.109695767196,0.459350151624026
116,1,2005,111,-12.9049049595424,146.874421296296,0.507459448512906
116,1,2006,156,-0.547013942173526,180.074214616402,0.894554410152101
116,1,2007,176,2.93311030796598,243.71810515873,0.644822479799084
116,1,2008,157,0.241238141741095,260.291416997355,0.602868602594952
116,1,2009,106,-17.8434331839425,144.845745701058,0.311806090882236
116,1,2010,176,6.07019827706476,285.155499338624,0.365319031712633
116,1,2011,125,-17.4037248011998,223.753040674603,0.403041563856086
116,1,2012,177,6.59861441476006,265.17191468254,1.0106882163666
116,1,2013,166,3.22540274483819,275.945462962963,0.637775498750932
116,1,2014,156,-2.10128130231582,262.232003968254,1.03447883500567
116,1,2015,166,3.67257101876397,232.209887566138,0.741769066965648
116,1,2016,157,0.986488080705938,240.206827050264,0.579505566343402
116,1,2017,166,3.42727068219868,219.06384755291,1.15687496569191
116,1,2018,176,5.9468366786412,213.362060185185,1.30273026118784
116,1,2019,166,0.813907688685849,257.043058862434,0.439949166798974
116,0,1999,95,-6.30083557128904,64.7641688529524,1.69753366309834
116,0,2000,96,1.75410574776788,111.161463293651,2.43439840310691
116,0,2001,186,7.13319562639511,119.567483465608,2.32185822875626
116,0,2002,166,3.68060010637558,99.3963707010582,0.865347220451375
116,0,2003,176,-1.66726876395087,71.650586283043,1.50107792110556
116,0,2004,177,3.78308262416297,101.781825396825,1.36170931235141
116,0,2005,111,-1.90573800223212,86.4706202980324,0.467382199194349
116,0,2006,156,4.90022678920203,84.8391666666667,1.12976051265079
116,0,2007,176,0.930028860909621,106.624123677249,0.91429231217497
116,0,2008,157,-0.182471923828101,86.0289285714286,1.43638254008009
116,0,2009,106,4.41268598284042,107.399593253968,1.45484778738002
116,0,2010,176,3.75453303745817,89.2442394179894,1.41896608643241
116,0,2011,125,-1.41459869384763,50.0073968086041,1.11568546358991
116,0,2012,177,3.46805908203127,89.4923065476191,0.928722630072184
116,0,2013,166,-3.40436832972933,19.7963425925926,1.28614421423282
116,0,2014,156,-0.465867571149531,108.585041335979,2.23894176198115
116,0,2015,166,-2.91548047746928,59.5906786883319,0.934328732725557
116,0,2016,157,4.96964534214567,116.366473214286,1.18738982998743
116,0,2017,166,3.30937234061107,48.4029184650239,1.28163267043722
116,0,2018,176,-10.7118450055803,48.4862094094009,0.561055334112174
116,0,2019,166,2.08447793143139,66.6602898782397,1.30692824012435
117,1,1999,74,-29.0293378121512,77.990953211305,0.450770802938245
117,1,2000,65,-25.5422828892299,48.8706712962963,0.388320139085801
117,1,2001,26,-34.3249635968889,6.53711970899471,0.479306896190256
117,1,2002,64,-35.1088166591099,55.9276471560847,0.196145737263574
117,1,2003,95,-21.5881942749023,142.254388485863,0.246239675962298
117,1,2004,26,-33.0020455060686,5.61592923280423,0.434546861553642
117,1,2005,26,-33.9307500784738,6.08929232804233,0.396777533178249
117,1,2006,55,-27.0760942295619,34.8703273809524,0.394071373290879
117,1,2007,26,-31.5072204153878,6.43374338624339,0.496275499096235
117,1,2008,26,-29.2882469831194,5.84902777777778,0.516751672966155
117,1,2009,46,-29.3046716308594,20.6322685185185,0.452603707033735
117,1,2010,115,-10.6821365356445,174.967873677249,1.03190205373383
117,1,2011,26,-21.4295978655134,5.00112103174603,0.715714953201027
117,1,2012,26,-33.0298138427734,5.86274470899471,0.369010931391371
117,1,2013,85,-27.1505421229771,108.043924127811,0.326802940949879
117,1,2014,85,-27.0856221226283,115.555263620205,0.186257149120986
117,1,2015,85,-25.5197327532087,101.238830243469,0.609269756517589
117,1,2016,75,-29.8039543805803,78.1010391419022,0.325098548299026
117,1,2017,85,-24.1491901070731,95.0771026579035,0.525605429940997
117,1,2018,85,-21.2852531215123,97.4033777178406,0.198745673473091
117,1,2019,85,-25.3548629324777,110.244547061012,0.167100576867408
117,0,1999,74,-6.49333731515065,59.2698111296962,0.389070678486531
117,0,2000,65,-10.9952545166015,27.5508961640212,1.45884729562388
117,0,2001,26,-5.14457323346817,56.8948746999105,1.8482430920111
117,0,2002,64,-3.50869511195589,35.0232423941799,1.20740034744154
117,0,2003,95,-4.62406620570589,50.7919542940205,1.76165423286921
117,0,2004,26,-8.49537758963447,39.1468452380952,2.35592507743258
117,0,2005,26,-6.0092885480608,22.443912037037,1.31082772105669
117,0,2006,55,-2.60113948277062,31.8968783068783,1.31966764663005
117,0,2007,26,-5.19558637346538,60.5243266950209,1.30595712693909
117,0,2008,26,-2.33371041434149,61.7777038638806,1.48265689549069
117,0,2009,46,-10.5277724347795,43.0856266534391,0.966248939563692
117,0,2010,115,-2.93198534284317,19.6571924603175,1.97735801857587
117,0,2011,26,-7.45723781040735,44.3700082671958,1.67952722509312
117,0,2012,26,-6.58650081089562,53.293874532306,1.01873538118224
