Area,Class,DEMmean,FDate,ID,IDate,Id,NDVImean,SLOPEmean,isInf,rain_1months_mm,rain_3months_mm,random,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,year,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays
43,2,154.679275512695,1438214400000,76,1438041600000,18443340,5966,0.105259358882904,0,0.0319692334563975,0.0944426782527295,0.00303789906652707,24.0986092249553,26.6988504621717,2.48577305744299,2.13281287814862,2015,25.9915478388468,1.96279607551415,1.95633278850143
43,2,631.751586914062,1003795200000,77,1003622400000,1451130,3329,0.523083448410034,0,0.00338574565518002,0.0419912355704675,0.00314136836146806,17.2428251902262,14.182575056288,1.49891717594438,1.38459341486001,2001,14.6611604054769,1.49891717594438,1.36099198840358
43,2,89.1087188720703,1218499200000,78,1218499200000,10143282,4735,0.11448609828949,0,0.0398483022829019,0.123973054025114,0.00315122611206997,24.7302082307878,25.8877826690674,1.29500333523601,1.29500333523601,2008,26.6984919865927,1.6899934078692,1.49249837155261
43,2,340.599182128906,1289088000000,79,1288915200000,13025925,5134.5,0.291462898254395,0,0.0603451692691515,0.11190830867006,0.00315262867495369,9.3765131304342,13.0453203413222,3.13078386042338,2.28211624473531,2010,13.544437344869,3.13078386042338,2.68520612837995
43,2,139.132507324219,1089417600000,80,1089244800000,4720726,3603,0.140373632311821,0,0.00292518925014207,0.113864775537152,0.00317133865853003,27.7644334157308,24.6058422088623,3.20320263028593,1.73356266590289,2004,24.1138483047486,3.20320263028593,1.70499424831268
43,2,44.9662666320801,994636800000,81,994464000000,1109129,4769,0.0258667133748531,0,0.0420127794352716,0.177210048595452,0.00324659372414371,20.6308159510295,27.307124710083,2.88518372100283,1.88481877800434,2001,27.2859687169394,2.88518372100283,1.69609531831569
43,2,5.61299610137939,1037577600000,82,1037491200000,2683534,4586,0.00844733882695436,0,0.089028349846906,0.226723060248858,0.00324973924067085,10.1753935947212,13.0263827006022,3.84491818601634,2.7515847046284,2002,13.0263827006022,3.84491818601634,2.7515847046284
43,2,852.577941894531,1095465600000,83,1095206400000,5043902,2357.5,0.240633755922318,0,0.0711305042180399,0.121034457733291,0.00329015653070486,19.0155338861609,14.3473487854004,3.60996126571702,1.73215539536845,2004,12.8047281265259,3.60996126571702,2.8888738142387
43,2,81.8876190185547,1468540800000,84,1468281600000,19712217,4697,0.203880429267883,0,0.0661204903203192,0.243798141617116,0.00330491230480112,23.4916086620755,24.8977072397868,2.08361372306694,1.70789852307617,2016,23.8507378260295,2.08361372306694,1.99372989087559
43,2,58.7424583435059,1311724797952,85,1311465600000,13719704,6165.5,0.394143432378769,0,0.128854264503119,0.204704368670988,0.00336511430418229,22.1999930063885,24.1630512237549,2.40701990347645,1.9870488428778,2011,22.9838094075521,2.40701990347645,2.2479359828871
43,2,324.594879150391,1155513600000,86,1155254400000,7521409,6142,0.419244319200516,0,0.0847055704981052,0.237031192245247,0.00346291202600013,22.5621020901588,22.807709312439,3.40942343419539,2.12963946794853,2006,21.3803866068522,3.40942343419539,2.15825448830277
43,2,32.4283676147461,1218153600000,87,1217980800000,10202900,4878.5,0,0,0.0520251401163669,0.108202452907957,0.00346969732587443,24.75364380293,22.2223576863607,4.90954259852795,4.8124552644174,2008,22.9003187179566,4.90954259852795,4.86459209873699
43,2,357.378387451172,1394582400000,88,1394323200000,16940699,6643.5,1.90167331695557,0,0.175541501436346,0.515903981382827,0.00348298373536715,7.26814440772654,10.0327448209127,1.49072392678349,0.810278348675802,2014,10.8139778137207,1.49072392678349,1.007492537343
43,2,246.879516601562,1380758400000,89,1380585600000,16478428,3021,0.112734764814377,0,0.0231209775030692,0.0250512252481556,0.00371708314704933,24.5794842825997,21.8770627339681,2.86491934633986,2.56096214606788,2013,22.0735733668009,2.86491934633986,2.84039675568569
43,2,743.770751953125,1315785600000,90,1315699200000,13969262,4287,1.04998385906219,0,0.0222825171480814,0.0326561229783167,0.00375535750346445,25.7106143459197,23.4360716501872,0.620677535959443,0.596289874154182,2011,23.4360716501872,0.620677535959443,0.596289874154182
