GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
7.79,8.1,6.84931506849315,7.15068493150685,0.3772,0.7054,0.325,0.324,0.332,456,34685,12585,29807,1471,400,16601,53,3321,2924,4852,11327,340,60096636,50,33678,22.0811712778104,-2.51557647468726,41,362,2,0.0263139745535609
7.8,7.98,7.17808219178082,7.26027397260274,0.3973,0.7357,0.335,0.336,0.346,491,35650,12935,29802,1529,405,16609,53,3289,2790,4936,11587,340,59647567,51,31979,22.0811712778104,-3.07459346906221,42,362,2,0.939920912539126
7.69,7.44,7.17808219178082,7.26027397260274,0.402,0.7403,0.33,0.332,0.345,440,37070,12671,29835,1454,395,16567,61,3040,2589,4917,11619,328,59318721,52,30078,22.0811712778104,-3.63361046343716,43,362,2,0.626542984816351
7.73,7.25,7.31506849315068,7.36986301369863,0.4052,0.7433,0.325,0.324,0.338,480,37939,13259,29839,1307,378,16516,65,2980,2302,5014,11928,328,58644159,52,32237,22.0811712778104,-4.19262745781211,44,362,2,0.135101404432941
7.68,7.64,7.34246575342466,7.42465753424658,0.402,0.7403,0.325,0.324,0.334,536,38885,11659,29821,1314,374,16607,66,2972,2144,5062,12024,328,58237584,52,33210,22.0811712778104,-4.75164445218705,45,362,2,0.938512808493749
7.65,7.43,7.42465753424658,7.50684931506849,0.3985,0.7346,0.32,0.32,0.334,514,39930,11279,29833,1295,437,16691,73,2766,2000,5050,12016,328,58166584,52,34250,22.0811712778104,-5.310661446562,46,362,2,0.467858070436307
7.84,6.5,7.83561643835616,7.78082191780822,0.4223,0.7741,0.355,0.336,0.342,543,40569,10377,29828,1242,458,16757,80,3000,1833,5200,12166,328,58064665,54,30566,22.0811712778104,-5.86967844093695,47,362,2,0.933204497037136
7.94,7.52,5.50684931506849,6.65753424657534,0.4116,0.7858,0.34,0.324,0.323,587,18618,3827,29873,1254,273,17414,106,3476,3123,5384,12684,389,113390033,53,32994,22.6401882721854,5.310661446562,27,363,2,0.973246864792899
7.85,7.36,5.61643835616438,6.76712328767123,0.4164,0.7909,0.345,0.328,0.326,529,19334,4413,29868,1294,374,16954,84,3492,3076,5361,12676,389,111464306,53,33669,22.6401882721854,4.75164445218705,28,363,2,0.284361627399017
7.89,7.6,5.75342465753425,7.15068493150685,0.4146,0.783,0.34,0.328,0.333,441,20348,4886,29896,1233,413,16947,79,3287,3162,5300,11600,389,99711990,54,34975,22.6401882721854,4.19262745781211,29,363,2,0.538808753434114
8.15,8.31,6.13698630136986,7.17808219178082,0.4337,0.8049,0.365,0.352,0.35,443,21453,4886,29838,1406,485,16840,67,3332,3039,5257,12129,340,88995138,55,33618,22.6401882721854,3.63361046343716,30,363,2,0.0125754473833061
8.1,8.67,5.94520547945205,7.31506849315068,0.4174,0.7797,0.35,0.336,0.339,477,22524,5534,29821,1335,372,16703,61,3306,2901,5220,11611,340,83895272,55,35741,22.6401882721854,3.07459346906221,31,363,2,0.157151076976654
8.13,8.45,6.13698630136986,7.26027397260274,0.4263,0.7885,0.36,0.344,0.349,432,23462,7620,29844,1372,379,16701,58,3107,2860,5134,12143,340,74648816,55,35504,22.6401882721854,2.51557647468726,32,363,2,0.351646793648724
7.83,7.69,5.75342465753425,7.17808219178082,0.3737,0.7163,0.325,0.316,0.317,377,25703,7571,29886,1396,382,16704,61,3066,2862,4917,11308,340,67528729,52,33302,22.6401882721854,1.95655948031232,33,363,2,0.773126733465265
7.98,8.17,5.97260273972603,7.36986301369863,0.3883,0.7358,0.335,0.324,0.332,442,26255,8335,29845,1468,391,16699,56,3141,2816,4861,11762,340,64245993,53,34713,22.6401882721854,1.39754248593737,34,363,2,0.320200863959387
8.12,8.47,6.41095890410959,7.50684931506849,0.4138,0.7673,0.36,0.344,0.347,434,26912,9089,29824,1520,401,16780,51,2967,2888,4789,11537,340,60390913,55,30568,22.6401882721854,0.838525491562421,35,363,2,0.553478215245487
7.98,8.13,6.21917808219178,7.45205479452055,0.3909,0.7352,0.34,0.328,0.335,427,27604,10541,29828,1480,398,16799,51,2960,2831,4767,11454,340,59851171,53,30849,22.6401882721854,0.279508497187474,36,363,2,0.380122290620936
7.89,8.13,6.3013698630137,7.36986301369863,0.3808,0.7179,0.335,0.328,0.334,412,28629,10919,29816,1557,414,16730,49,2942,2888,4698,11279,340,59578999,52,30930,22.6401882721854,-0.279508497187474,37,363,2,0.750209669999736
8,8.31,6.73972602739726,7.34246575342466,0.4007,0.745,0.35,0.344,0.35,406,30124,11553,29866,1415,415,16682,55,2798,3023,4510,11003,340,59287863,53,29043,22.6401882721854,-0.838525491562421,38,363,2,0.985073387208069
7.95,8.25,6.82191780821918,7.31506849315068,0.3906,0.7302,0.345,0.34,0.344,398,31464,11938,29859,1436,409,16666,54,2773,3134,4468,10822,340,59580833,52,28336,22.6401882721854,-1.39754248593737,39,363,2,0.447116741444502
7.86,8.08,6.76712328767123,7.28767123287671,0.3806,0.7141,0.33,0.328,0.336,428,32713,11938,29839,1409,391,16608,55,2844,3245,4509,11007,340,59788406,51,30507,22.6401882721854,-1.95655948031232,40,363,2,0.0746274309721684
7.87,8.22,7.01369863013699,7.28767123287671,0.3933,0.7303,0.335,0.332,0.341,498,34838,12585,29809,1454,397,16604,53,3211,3061,4774,11677,340,60161012,51,31014,22.6401882721854,-2.51557647468726,41,363,2,0.100438073829211
7.84,8.09,7.17808219178082,7.31506849315068,0.4015,0.7429,0.34,0.336,0.347,506,35870,12935,29797,1530,404,16619,53,3325,2686,5000,11955,340,59751804,52,31351,22.6401882721854,-3.07459346906221,42,363,2,0.336225543569876
7.73,7.98,7.17808219178082,7.23287671232877,0.3908,0.7251,0.33,0.328,0.342,466,37293,12671,29808,1457,395,16615,58,3101,2469,4969,11964,328,59434161,51,32025,22.6401882721854,-3.63361046343716,43,363,2,0.292208779403678
7.69,7.7,7.23287671232877,7.34246575342466,0.3956,0.7309,0.325,0.32,0.334,496,37621,13259,29845,1330,374,16557,67,3048,2322,4976,11959,328,58781615,52,32134,22.6401882721854,-4.19262745781211,44,363,2,0.916975020679447
7.69,7.57,7.23287671232877,7.3972602739726,0.3968,0.7331,0.32,0.32,0.33,514,38330,11659,29809,1344,376,16623,68,2990,2090,5060,11984,328,58367386,51,33270,22.6401882721854,-4.75164445218705,45,363,2,0.504762222831395
7.72,7.45,7.15068493150685,7.36986301369863,0.3926,0.725,0.315,0.312,0.327,535,39069,11279,29809,1326,371,16742,72,2984,2025,5073,11985,328,58274365,51,35090,22.6401882721854,-5.310661446562,46,363,2,0.579223901535662
7.94,7.41,5.61643835616438,6.73972602739726,0.4166,0.7977,0.345,0.324,0.326,634,18618,3720,29865,1254,348,17388,100,3360,3190,5390,12290,340,114441619,53,30590,23.1992052665603,5.310661446562,27,364,2,0.0516839562233129
8.07,7.74,5.6986301369863,7.04109589041096,0.4216,0.7978,0.35,0.328,0.329,536,19334,4223,29896,1184,379,17033,97,3250,3175,5275,11725,340,113726153,55,33125,23.1992052665603,4.75164445218705,28,364,2,0.266766885591999
8.07,8.07,5.80821917808219,7.20547945205479,0.4196,0.7917,0.345,0.332,0.333,467,20348,4718,29840,1298,487,16893,77,3333,3060,5293,11630,340,102230036,55,34698,23.1992052665603,4.19262745781211,29,364,2,0.782876822238966
8.09,8.36,5.80821917808219,7.15068493150685,0.4192,0.7868,0.345,0.332,0.336,443,21453,4718,29873,1304,486,16704,73,3438,2932,5347,12010,340,90521002,55,35315,23.1992052665603,3.63361046343716,30,364,2,0.538027668514762
8.08,8.59,5.80821917808219,7.15068493150685,0.4115,0.7718,0.34,0.328,0.331,503,22524,5270,29830,1419,389,16660,62,3432,2700,5265,12102,340,84947540,55,35904,23.1992052665603,3.07459346906221,31,364,2,0.939762250834365
8.05,8.49,6,7.23287671232877,0.4128,0.77,0.35,0.332,0.339,456,23462,7428,29871,1310,363,16634,66,3232,2827,5140,12150,340,76305742,55,35422,23.1992052665603,2.51557647468726,32,364,2,0.53760966123797
7.96,8,5.94520547945205,7.20547945205479,0.3936,0.7439,0.34,0.328,0.33,377,25703,7156,29896,1334,359,16672,63,2884,3044,4774,11238,340,67692908,53,33135,23.1992052665603,1.95655948031232,33,364,2,0.412949107445452
7.99,8.05,6.13698630136986,7.26027397260274,0.4001,0.7501,0.345,0.336,0.338,447,26255,7413,29920,1428,376,16666,67,3171,2818,4867,11766,340,64155958,53,33561,23.1992052665603,1.39754248593737,34,364,2,0.96408934566066
8.03,8.37,6.24657534246575,7.3972602739726,0.4013,0.75,0.345,0.336,0.341,461,26912,8674,29798,1509,407,16655,51,3208,2744,4861,12086,340,60733511,53,32961,23.1992052665603,0.838525491562421,35,364,2,0.599124253395707
7.88,8.12,6.02739726027397,7.3972602739726,0.3705,0.708,0.325,0.316,0.326,455,27604,10154,29792,1658,426,16611,48,3200,2654,4815,11964,340,60213596,51,30972,23.1992052665603,0.279508497187474,36,364,2,0.941265880855016
7.89,8.24,6.27397260273973,7.34246575342466,0.3829,0.7195,0.335,0.328,0.335,444,28629,10593,29825,1557,440,16595,51,2876,2948,4567,11351,340,59951323,51,29815,23.1992052665603,-0.279508497187474,37,364,2,0.761007180696557
7.98,8.37,6.76712328767123,7.3972602739726,0.4061,0.7533,0.355,0.348,0.352,402,30124,11556,29857,1414,493,16523,53,2777,3100,4523,11071,340,59691877,54,27615,23.1992052665603,-0.838525491562421,38,364,2,0.110870232257325
7.97,8.27,6.82191780821918,7.36986301369863,0.3998,0.7438,0.35,0.344,0.347,421,31464,11908,29836,1409,411,16471,52,2793,3174,4560,10946,340,60043976,54,27753,23.1992052665603,-1.39754248593737,39,364,2,0.285132571487838
7.93,8.17,6.93150684931507,7.31506849315068,0.397,0.7373,0.345,0.34,0.346,412,32713,11908,29833,1425,391,16467,54,2913,3203,4611,11182,340,60283886,53,28188,23.1992052665603,-1.95655948031232,40,364,2,0.212596800745744
7.94,8.22,7.0958904109589,7.26027397260274,0.4003,0.7406,0.345,0.344,0.35,495,34838,12203,29826,1343,376,16520,56,3096,3103,4753,11415,340,60725260,52,28698,23.1992052665603,-2.51557647468726,41,364,2,0.414766474283189
7.92,8.11,7.17808219178082,7.28767123287671,0.407,0.751,0.35,0.344,0.354,521,35870,12476,29801,1440,393,16586,53,3332,2825,4973,11918,340,60509844,52,31432,23.1992052665603,-3.07459346906221,42,364,2,0.501671176426372
7.8,7.86,7.20547945205479,7.31506849315068,0.4004,0.7384,0.335,0.328,0.34,469,37293,12444,29805,1425,389,16626,61,3067,2603,4903,11786,328,60307952,52,31596,23.1992052665603,-3.63361046343716,43,364,2,0.841203631735745
7.72,7.73,6.98630136986301,7.31506849315068,0.3851,0.7123,0.31,0.308,0.319,508,37621,12624,29830,1318,377,16631,65,3065,2511,4864,11482,328,59882799,52,33772,23.1992052665603,-4.19262745781211,44,364,2,0.779606230011813
7.68,7.67,7.01369863013699,7.23287671232877,0.3807,0.7076,0.31,0.308,0.318,535,38330,11127,29855,1224,355,16777,77,3024,2298,4964,11644,328,59372463,51,34092,23.1992052665603,-4.75164445218705,45,364,2,0.583654264333153
7.72,7.67,7.23287671232877,7.23287671232877,0.3976,0.7322,0.32,0.316,0.327,550,39069,10116,29846,1271,364,16914,81,3084,2159,5088,12013,328,59033256,52,33453,23.1992052665603,-5.310661446562,46,364,2,0.518982490652975
7.95,6.07,5.83561643835616,6.57534246575342,0.4159,0.8093,0.345,0.324,0.323,600,17814,2484,29907,1222,292,17759,126,3533,3300,5433,12433,340,106572888,54,25833,23.7582222609353,5.86967844093695,26,365,2,0.299080325275482
7.94,6.27,5.80821917808219,6.57534246575342,0.414,0.803,0.345,0.32,0.321,569,18214,3182,29857,1357,368,17538,102,3450,3250,5425,12325,340,115167602,53,27350,23.7582222609353,5.310661446562,27,365,2,0.690151572334161
8.04,6.71,5.6986301369863,7.06849315068493,0.4208,0.797,0.345,0.324,0.328,549,18893,3640,29892,1238,414,17049,99,3414,3185,5342,11785,340,115728340,55,32542,23.7582222609353,4.75164445218705,28,365,2,0.627909058655756
8.1,8.01,5.89041095890411,7.28767123287671,0.4273,0.8027,0.355,0.336,0.336,542,19927,4217,29834,1305,489,16849,77,3487,3082,5288,11784,389,103896528,55,33731,23.7582222609353,4.19262745781211,29,365,2,0.776411683100987
8.17,8.42,6.05479452054795,7.20547945205479,0.4323,0.8063,0.365,0.344,0.348,527,21026,4217,29883,1237,478,16685,76,3250,3050,5332,12068,389,91783777,55,33250,23.7582222609353,3.63361046343716,30,365,2,0.867993821997256
8.1,8.53,5.97260273972603,7.15068493150685,0.417,0.7823,0.35,0.336,0.336,473,22237,4547,29853,1330,370,16648,66,3192,2911,5255,11918,340,86023687,55,33980,23.7582222609353,3.07459346906221,31,365,2,0.0264463820208864
8.05,8.44,5.91780821917808,7.34246575342466,0.405,0.7604,0.34,0.328,0.333,446,23075,6463,29870,1317,379,16600,67,3288,2714,5065,12147,340,77138072,54,34439,23.7582222609353,2.51557647468726,32,365,2,0.615516430681084
8.03,8.32,5.94520547945205,7.31506849315068,0.3952,0.7452,0.335,0.324,0.329,432,24493,6690,29843,1478,394,16509,56,3123,2856,4826,11553,340,69360210,53,34530,23.7582222609353,1.95655948031232,33,365,2,0.198291874302869
8,8.06,6.10958904109589,7.20547945205479,0.3966,0.7449,0.34,0.332,0.333,395,25997,7015,29896,1348,378,16579,60,2778,3156,4788,11158,340,64282142,53,30860,23.7582222609353,1.39754248593737,34,365,2,0.864763882791447
8.08,8.21,6.38356164383562,7.20547945205479,0.4107,0.7624,0.36,0.348,0.352,488,27305,7265,29846,1455,424,16643,55,2936,3004,4686,11604,340,61189359,54,30589,23.7582222609353,0.838525491562421,35,365,2,0.928199536915847
8.04,8.2,6.32876712328767,7.26027397260274,0.3986,0.7444,0.35,0.34,0.344,521,28135,9351,29838,1430,390,16557,53,2986,2950,4563,11409,340,60678158,53,31634,23.7582222609353,0.279508497187474,36,365,2,0.847255166003145
8.07,8.36,6.73972602739726,7.34246575342466,0.4182,0.7708,0.365,0.352,0.357,508,29036,9805,29840,1443,392,16515,52,2764,3040,4450,11208,340,60420225,54,28581,23.7582222609353,-0.279508497187474,37,365,2,0.0388062552421621
8.05,8.39,6.82191780821918,7.34246575342466,0.4126,0.7603,0.365,0.356,0.353,414,30066,10385,29832,1424,396,16404,51,2818,3150,4629,11047,340,60180323,54,27186,23.7582222609353,-0.838525491562421,38,365,2,0.527219861259948
7.92,8.18,6.57534246575342,7.31506849315068,0.3892,0.7214,0.335,0.332,0.336,430,31082,10737,29831,1414,394,16348,52,3068,3143,4776,11035,340,60577051,53,29119,23.7582222609353,-1.39754248593737,39,365,2,0.3638228287232
7.9,7.99,6.73972602739726,7.28767123287671,0.3932,0.7265,0.335,0.336,0.338,462,32187,10737,29809,1432,394,16386,52,3161,3203,4732,11206,340,60841816,53,28508,23.7582222609353,-1.95655948031232,40,365,2,0.0701277965208416
7.92,7.93,6.95890410958904,7.26027397260274,0.3951,0.7318,0.345,0.34,0.343,472,34161,11421,29809,1462,397,16446,53,3252,3043,4866,11441,340,61337896,52,28826,23.7582222609353,-2.51557647468726,41,365,2,0.248257559988378
7.89,7.94,6.98630136986301,7.23287671232877,0.4001,0.7385,0.34,0.336,0.345,521,35770,12331,29812,1367,381,16503,57,3351,2950,4974,11591,340,61328946,52,29520,23.7582222609353,-3.07459346906221,42,365,2,0.0590644093000539
7.82,7.01,7.3972602739726,7.42465753424658,0.4159,0.7671,0.33,0.336,0.348,489,37397,11785,29820,1357,388,16644,63,3100,2600,4900,11800,340,61253178,53,30900,23.7582222609353,-3.63361046343716,43,365,2,0.231342735179724
7.67,7.07,6.63013698630137,7.17808219178082,0.3716,0.6921,0.295,0.296,0.308,504,37415,11530,29817,1408,388,16630,65,3045,2569,4958,11212,328,61075792,50,33626,23.7582222609353,-4.19262745781211,44,365,2,0.93543981266209
7.69,7.29,6.84931506849315,7.15068493150685,0.3734,0.6972,0.305,0.3,0.311,524,37703,10413,29837,1295,373,16765,75,3021,2202,5092,11759,328,60460370,51,34307,23.7582222609353,-4.75164445218705,45,365,2,0.806716233914255
7.66,7.24,6.98630136986301,7.01369863013699,0.3807,0.7107,0.31,0.304,0.314,529,38184,9648,29827,1244,367,16876,82,3012,2168,5122,11921,328,59852517,50,34705,23.7582222609353,-5.310661446562,46,365,2,0.0380683834158489
7.92,7.89,5.75342465753425,7.06849315068493,0.4226,0.7973,0.345,0.328,0.329,563,18640,3640,29895,1210,476,17040,102,3400,3233,5233,11833,340,116729433,55,31466,24.3172392553102,4.75164445218705,28,366,2,0.968145559172742
8,7.86,5.91780821917808,7.26027397260274,0.4238,0.8003,0.35,0.332,0.335,552,19639,4217,29835,1322,492,16801,80,3482,3117,5291,12220,340,104729775,55,32251,24.3172392553102,4.19262745781211,29,366,2,0.93004686549121
8.19,8.38,6.08219178082192,7.45205479452055,0.4295,0.8021,0.36,0.344,0.344,532,20589,4217,29854,1301,494,16608,70,3527,3004,5290,12239,389,92415164,55,33903,24.3172392553102,3.63361046343716,30,366,2,0.0459226249529765
8.13,8.42,5.94520547945205,7.34246575342466,0.4192,0.7851,0.35,0.336,0.339,457,21544,4547,29885,1253,426,16580,72,3117,2999,5186,11605,340,86561762,55,33957,24.3172392553102,3.07459346906221,31,366,2,0.329520134442665
8.13,8.42,6,7.42465753424658,0.4049,0.7598,0.34,0.328,0.333,449,22864,6463,29863,1317,459,16540,68,3217,2835,4992,11728,340,77554236,54,35074,24.3172392553102,2.51557647468726,32,366,2,0.71652085428429
8.08,8.41,6.02739726027397,7.34246575342466,0.391,0.7386,0.33,0.328,0.328,492,24051,6690,29820,1467,398,16351,53,3329,2682,4994,12010,340,69682043,53,35988,24.3172392553102,1.95655948031232,33,366,2,0.0314579415705909
8.09,8.21,6.19178082191781,7.26027397260274,0.3997,0.7479,0.345,0.34,0.336,435,25335,7015,29851,1428,394,16401,53,3059,2906,4854,11856,340,65825340,53,32261,24.3172392553102,1.39754248593737,34,366,2,0.242842985509325
8,8.03,6.21917808219178,7.12328767123288,0.3921,0.7375,0.34,0.336,0.334,417,26915,7265,29878,1375,394,16460,56,3006,2958,4823,11443,340,58494398,53,30818,24.3172392553102,0.838525491562421,35,366,2,0.306535683071097
8.02,8.27,6.43835616438356,7.20547945205479,0.4025,0.7501,0.355,0.34,0.344,457,28015,9351,29849,1436,393,16405,52,2841,3055,4595,11259,340,60910438,54,29446,24.3172392553102,0.279508497187474,36,366,2,0.833998919280889
7.98,8.13,6.41095890410959,7.17808219178082,0.3862,0.7235,0.34,0.332,0.336,442,28647,9805,29840,1432,397,16351,51,2932,2980,4571,11277,340,60654676,52,28500,24.3172392553102,-0.279508497187474,37,366,2,0.521828661555905
7.95,8.07,6.43835616438356,7.17808219178082,0.3822,0.7131,0.335,0.332,0.332,449,29509,10385,29803,1532,422,16282,47,3043,2969,4694,11245,340,60424547,51,27723,24.3172392553102,-0.838525491562421,38,366,2,0.115485341315688
7.82,7.93,6.35616438356164,7.12328767123288,0.3738,0.6973,0.32,0.324,0.328,442,30459,10737,29810,1528,418,16247,49,3387,2801,4983,11590,340,60843588,51,28386,24.3172392553102,-1.39754248593737,39,366,2,0.139302436658084
7.79,7.81,6.41095890410959,7.15068493150685,0.3737,0.6946,0.32,0.32,0.326,467,31421,10737,29797,1423,397,16304,53,3438,2736,5017,11580,340,61120781,51,29283,24.3172392553102,-1.95655948031232,40,366,2,0.404541139687733
7.79,7.79,6.52054794520548,7.20547945205479,0.3769,0.7011,0.32,0.316,0.326,500,33150,11421,29788,1447,401,16367,52,3376,2822,4960,11220,340,61644214,51,30452,24.3172392553102,-2.51557647468726,41,366,2,0.159313689260253
7.81,7.76,6.71232876712329,7.23287671232877,0.3798,0.7045,0.32,0.32,0.331,507,34458,12331,29793,1434,395,16424,54,3396,2807,5003,11248,340,61738497,51,29580,24.3172392553102,-3.07459346906221,42,366,2,0.944453176222054
8.01,6.75,7.42465753424658,7.42465753424658,0.4356,0.7861,0.36,0.352,0.367,525,36118,11785,29826,1414,391,16722,67,3420,2680,5080,12240,340,61725791,56,26980,24.3172392553102,-3.63361046343716,43,366,2,0.129839531533709
7.69,6.54,6.79452054794521,7.23287671232877,0.3912,0.718,0.31,0.304,0.311,534,36953,11530,29822,1506,400,16803,71,3076,2423,5084,11615,31,61672289,52,31369,24.3172392553102,-4.19262745781211,44,366,2,0.227778466630938
7.68,6.89,6.87671232876712,7.15068493150685,0.3829,0.7113,0.31,0.304,0.311,578,37127,10413,29805,1378,383,16871,77,3070,2205,5164,11805,31,61004324,51,33813,24.3172392553102,-4.75164445218705,45,366,2,0.0267461645525247
7.75,5.88,6.98630136986301,7.12328767123288,0.3835,0.7136,0.31,0.304,0.306,552,36932,9648,29807,1354,383,16934,83,3089,2131,5215,12221,31,60262147,52,34821,24.3172392553102,-5.310661446562,46,366,2,0.890789147999104
7.98,7.15,5.80821917808219,6.87671232876712,0.4269,0.8045,0.35,0.332,0.335,577,18675,3714,29833,1360,497,17103,90,3587,3162,5237,12075,340,118634422,55,30962,24.8762562496852,4.75164445218705,28,367,2,0.720900144658359
7.97,7.52,5.86301369863014,7.12328767123288,0.4206,0.7965,0.35,0.332,0.334,563,19598,4237,29806,1367,497,16914,78,3563,3072,5311,12254,340,107017821,55,32238,24.8762562496852,4.19262745781211,29,367,2,0.204047817263531
8.18,8.09,6.10958904109589,7.53424657534247,0.4293,0.8024,0.36,0.34,0.342,556,20513,4237,29809,1398,505,16555,67,3528,3131,5252,12195,389,95032795,56,32984,24.8762562496852,3.63361046343716,30,367,2,0.340586076516964
8.13,8.37,5.94520547945205,7.56164383561644,0.4078,0.7667,0.34,0.328,0.327,507,21179,4526,29817,1441,507,16396,64,3583,2880,5204,12347,340,89268150,54,34365,24.8762562496852,3.07459346906221,31,367,2,0.596289879584673
8.15,8.34,6.08219178082192,7.53424657534247,0.4043,0.759,0.34,0.328,0.334,471,22104,6144,29845,1348,499,16325,63,3077,3043,5000,11538,340,79811336,54,33353,24.8762562496852,2.51557647468726,32,367,2,0.612485440395129
8.12,8.44,6.10958904109589,7.3972602739726,0.3957,0.7441,0.34,0.332,0.332,524,23951,6329,29803,1516,455,16164,52,3247,2847,4951,11797,340,71220313,54,33954,24.8762562496852,1.95655948031232,33,367,2,0.0657474769568257
8.11,8.4,6.24657534246575,7.28767123287671,0.398,0.7462,0.345,0.34,0.336,476,25224,7251,29830,1429,398,16094,51,3061,2984,4780,11604,340,67009722,53,30676,24.8762562496852,1.39754248593737,34,367,2,0.176573358288304
8.02,8.19,6.24657534246575,7.15068493150685,0.3974,0.7429,0.345,0.336,0.335,413,26520,7418,29835,1494,398,16064,48,3048,2968,4749,11474,340,59675374,53,30239,24.8762562496852,0.838525491562421,35,367,2,0.173449524554605
7.89,8.18,6.19178082191781,7.12328767123288,0.3804,0.7165,0.33,0.324,0.331,419,27409,9299,29800,1631,423,16066,45,2991,3011,4680,11325,340,61366988,52,29962,24.8762562496852,0.279508497187474,36,367,2,0.856474701789446
7.92,7.99,6.10958904109589,7.06849315068493,0.3739,0.7026,0.325,0.316,0.324,435,28002,9818,29801,1664,428,16043,44,2966,3018,4689,11232,340,60993170,50,29387,24.8762562496852,-0.279508497187474,37,367,2,0.579538464123781
7.85,7.76,6.13698630136986,7.06849315068493,0.3634,0.6841,0.315,0.316,0.318,465,28910,10427,29808,1540,418,15970,45,3004,3000,4647,10982,340,60576475,50,28942,24.8762562496852,-0.838525491562421,38,367,2,0.201830831261811
7.78,7.73,6.02739726027397,7.04109589041096,0.3608,0.6763,0.31,0.312,0.316,488,29984,10451,29816,1484,453,15939,48,3245,2913,4831,10843,340,60923447,50,29425,24.8762562496852,-1.39754248593737,39,367,2,0.675428067009403
7.81,7.78,6.19178082191781,7.12328767123288,0.3745,0.6916,0.315,0.316,0.323,494,31024,10451,29809,1485,527,16028,50,3371,2760,4963,11056,340,61176157,50,30999,24.8762562496852,-1.95655948031232,40,367,2,0.0994686494641299
7.88,7.72,6.52054794520548,7.15068493150685,0.3841,0.7073,0.32,0.32,0.331,539,32907,11086,29822,1366,511,16109,54,3236,2941,4919,10739,340,61659215,50,31449,24.8762562496852,-2.51557647468726,41,367,2,0.00411217881750736
7.94,7.58,6.82191780821918,7.28767123287671,0.3971,0.7267,0.335,0.332,0.34,535,34098,11442,29828,1339,480,16184,58,3269,2954,4923,10816,340,61964742,52,30949,24.8762562496852,-3.07459346906221,42,367,2,0.561701693321334
7.91,6.75,7.01369863013699,7.34246575342466,0.4105,0.744,0.335,0.332,0.344,548,35304,10761,29848,1393,471,16608,69,3333,2646,5060,11646,340,62095566,54,28893,24.8762562496852,-3.63361046343716,43,367,2,0.356470595925915
7.61,5.65,6.95890410958904,7.20547945205479,0.3978,0.7341,0.32,0.316,0.317,586,36569,9201,29831,1338,464,16976,87,2900,1866,5233,11766,31,61589712,52,34133,24.8762562496852,-4.75164445218705,45,367,2,0.431978250656565
7.58,5.11,6.98630136986301,7.23287671232877,0.3997,0.7366,0.32,0.316,0.325,637,36342,8676,29822,1274,439,17085,93,3000,2000,5200,11600,31,60599914,53,33300,24.8762562496852,-5.310661446562,46,367,2,0.274073010702791
8.08,6.49,5.97260273972603,6.63013698630137,0.4331,0.8202,0.355,0.34,0.335,608,18977,3648,29849,1357,493,17220,97,3633,3066,5266,12500,340,120261704,56,32466,25.4352732440601,4.75164445218705,28,368,2,0.505806670866248
7.99,7.64,5.83561643835616,6.9041095890411,0.4206,0.7953,0.345,0.328,0.331,607,20062,4129,29841,1399,494,17079,90,3612,3062,5312,12225,389,111081731,55,33600,25.4352732440601,4.19262745781211,29,368,2,0.262959737312549
8.19,8.4,6.21917808219178,7.58904109589041,0.4353,0.8068,0.36,0.344,0.344,597,20999,4129,29795,1418,505,16632,67,3550,3254,5209,11859,389,100077511,56,32718,25.4352732440601,3.63361046343716,30,368,2,0.00582414304133683
8.18,8.43,6.13698630136986,7.75342465753425,0.4182,0.781,0.35,0.336,0.334,589,21224,4706,29763,1537,519,16329,59,3593,3010,5186,12169,389,95959052,55,32900,25.4352732440601,3.07459346906221,31,368,2,0.925009669830771
8.15,8.29,5.91780821917808,7.67123287671233,0.3893,0.7372,0.325,0.316,0.318,468,21415,6232,29779,1598,525,16153,56,3487,2839,5059,12045,340,86139211,54,34320,25.4352732440601,2.51557647468726,32,368,2,0.494492867617938
8.23,8.41,6.41095890410959,7.50684931506849,0.4211,0.7809,0.365,0.348,0.348,487,23526,6386,29829,1481,480,16113,52,3173,3036,4944,11676,340,75314589,55,30353,25.4352732440601,1.95655948031232,33,368,2,0.2210625323429
8.17,8.46,6.46575342465753,7.3972602739726,0.4154,0.7692,0.365,0.348,0.347,498,24524,7046,29821,1523,427,16052,48,3054,3071,4782,11466,340,70001972,55,29373,25.4352732440601,1.39754248593737,34,368,2,0.885052685543261
8.05,8.35,6.32876712328767,7.26027397260274,0.4032,0.749,0.35,0.34,0.338,474,25491,7285,29824,1521,441,15975,45,3170,3036,4758,11181,340,62834241,54,31527,25.4352732440601,0.838525491562421,35,368,2,0.120334604510345
7.97,8.15,6.35616438356164,7.23287671232877,0.3972,0.7387,0.345,0.34,0.338,448,26349,8930,29820,1611,403,15979,44,3100,2982,4842,11311,389,60086605,54,29914,25.4352732440601,0.279508497187474,36,368,2,0.531992692176155
