BA,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
558,768.426147460938,4885.5,0.612134158611298,0.0136382880418537,0.0701807218774562,18.8723543379043,19.2270714512578,3.80536932063989,2.19147417505145,20.7498741573758,3.80536932063989,2.90560000115094,6,1.94591014905531,0.314720644668119,4.378448813326
966,662.526123046875,4867.5,0.975771427154541,0.0367740041868139,0.106968709692854,19.6218060401179,22.77320505778,2.18341186131686,1.41042984383928,24.1337051815457,1.2006118460553,1.11326823640238,3,1.38629436111989,0.388191151814696,5.48686947309263
880,1277.9384765625,6075,1.41224324703217,0.0370784414053347,0.127137485024541,19.0521051632462,16.4434253533682,3.99393496949345,2.20391098415724,18.1997147030301,1.93902635577705,1.1850066377783,13.0000474074074,2.63906071585291,0.00538941016898664,4.14086119161934
687,709.659545898438,5273,0.189250126481056,0.0228454528800164,0.089041512298639,17.583297265986,15.1177769343058,2.00588267452676,1.22115941143905,17.6561057196723,1.49751344149673,1.05083826264665,7,2.07944154167984,0.672254410052297,4.45289275054251
816,807.77392578125,5553,0.659320294857025,0.00167081827004267,0.0541322180742263,16.7533610026042,19.3661015192667,2.89157170246893,1.0894920924238,20.5031274583604,2.00596101952054,0.889514668589108,9,2.30258509299405,0.729168053807186,4.40182926197006
665,598.891967773438,3985.5,1.08884632587433,0.00500163326183767,0.093081672972275,20.2105227111489,22.0454512914023,3.46777590463255,1.96954679238638,21.9861571417915,2.23774342685989,1.66893929987792,7,2.07944154167984,0.856559508606705,4.42034549897602
537,107.26643371582,4576.5,0.279025703668594,0.0129181838470025,0.0379937667242025,21.5717994607905,21.8467354365758,4.43466518974385,2.73745093659142,23.6774553087023,3.54413284335541,2.42781663642065,4,1.6094379124341,0.20802004848303,4.67656018207476
751,1342.5146484375,5691.5,0.555500447750092,0.0264849101278415,0.246635363818388,6.06686190024192,8.67802263895675,1.47237126967261,1.1060152927379,9.19728749593099,1.47237126967261,1.26399534553208,4,1.6094379124341,0.0670878365650585,5.01196773933003
859,1073.40319824219,4893,0.56400728225708,0.00842309431251209,0.242855365525653,20.035115486063,22.582652982076,4.24891693652639,2.09252117652975,25.3822246551514,2.40793678604015,1.77334846093811,5,1.79175946922805,0.130630608320194,4.9640094527562
902,786.863159179688,3203.5,0.196390688419342,0.0105886734992566,0.0436364609863524,21.0032789045765,16.4642872174581,4.83909253722152,2.16658042613805,21.7148126390245,2.27114698698926,1.62387539421224,21.0000237037037,3.09104353079881,0.731185756627318,3.71357098926381
