Area,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
43,23.7047519683838,5068,0.182188332080841,0.0308360791777886,0.230032176533665,21.8601132710776,25.343382136027,4.39712428792146,4.02249519532457,25.343382136027,4.39712428792146,4.02249519532457,2,1.09861228866811,0.00390175220719668,2.66258782702545
43,206.639358520508,5704.5,0.514731168746948,0.0107234162319578,0.173406152089541,26.0793569140965,31.896591228909,2.31553068899112,1.32695953905883,31.6983982086182,0.976292557920402,0.832673964092687,3,1.38629436111989,0.00400780212171026,2.37490575457367
43,18.1238842010498,3825.5,0.0820013508200645,0.0479834785625854,0.0666035874065294,20.8478627098931,20.5770414564345,3.65022338628999,2.87576531100687,20.6496187210083,3.65022338628999,3.50432690249469,3,1.38629436111989,0.00402958294325306,2.37490575457367
43,320.945129394531,6591.5,0.705576241016388,0.0265453495488046,0.0917028606195451,17.3920634587606,12.0642721811931,2.51974583337342,1.97734913385645,12.6716260274251,2.51974583337342,1.7914940288379,3,1.38629436111989,0.00406077599003885,2.37490575457367
43,0.690246999263763,4422,0.00380460335873067,0.00824197618971212,0.0996603178295388,25.0131148963845,19.6674382527669,7.55727844662565,5.3331706899207,21.0216365814209,4.25584035131395,4.049518468481,5,1.79175946922805,0.00407210110076772,1.96944064646551
43,34.4679374694824,5584,0.0381935574114323,0.0200874355924832,0.117880673884091,24.7473289612801,27.4576265970866,3.6782787931259,2.48937197359021,27.1219402313233,3.6782787931259,3.1189844766779,3,1.38629436111989,0.00410354033413718,2.37490575457367
64,96.9746475219727,5324,0.279008239507675,0.0259324867243294,0.151011622349284,25.636741420787,27.2866025288899,5.75061144520017,2.53499100947014,28.0350573221842,1.61077083958218,1.27278211586056,4.00001185185185,1.60944028280166,1.42099250667327e-05,2.54944280055801
64,61.8062515258789,6523,0.537747502326965,0.0285673122101926,0.105331187678402,22.1206936867006,17.4933080037436,1.19748867536391,0.793041630352211,17.4933080037436,1.19748867536391,0.793041630352211,2.99995259259259,1.38628250919781,0.000137242060610276,2.77260057416187
64,76.5277099609375,5486,0.231833681464195,0.0673700438286033,0.246023053506249,25.0056453294652,27.3090589205424,2.21840563803831,1.72436322990728,26.1371061960857,1.32510879595834,1.23916780579139,4,1.6094379124341,0.000154669408539032,2.54944517092557
64,9.09593963623047,4919,0.0110196433961391,0.0232505190896291,0.101975333675352,21.878746451101,17.6000092188518,5.59595101133088,3.16667752396976,18.8741858164469,1.33295531610126,1.12831367698393,4,1.6094379124341,0.000237313143374052,2.54944517092557
64,3.67335557937622,3982.5,0.00975323747843504,0.027203643320906,0.11586811721239,18.8610532972548,17.5261771837871,2.38526395605684,1.73902681251368,18.2758537292481,2.38526395605684,1.52526046378125,4,1.6094379124341,0.000380593791878048,2.54944517092557
64,38.5783996582031,4786,0.260237485170364,0.0203166698695405,0.106982358975941,24.4477753875078,27.3415186564128,4.03041725855146,2.33801200629229,29.5849592844646,2.48798904188833,2.02810897160342,6,1.94591014905531,0.000380788735868443,2.21297293430436
