GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SW,VPD,Ndepo,LAI,longitude,latitude,indRows,indCols,Region,randomNum
4285,7853,68,81,544,30645,7650,29843,1339,16617,91,57777375,53,26.55330723281,-4.75164445218705,45,370,2,0.413416552284401
3884,7475,62,75,567,30552,6682,29825,1524,16798,97,57143125,49,26.55330723281,-5.310661446562,46,370,2,0.414348152562633
4445,8332,72,86,652,19705,3510,29790,1440,16750,78,119215347,56,27.112324227185,3.63361046343716,30,371,2,0.983921784285924
4205,7992,70,83,659,20196,4002,29728,1556,16367,61,116971040,55,27.112324227185,3.07459346906221,31,371,2,0.0577392977967374
3841,7486,65,78,689,20163,5865,29691,1730,16048,52,103783029,53,27.112324227185,2.51557647468726,32,371,2,0.39654288589012
3815,7417,65,79,597,20188,5975,29780,1713,15917,50,85673630,52,27.112324227185,1.95655948031232,33,371,2,0.791320582163363
3931,7517,67,81,526,21426,6108,29758,1848,15903,47,77959586,52,27.112324227185,1.39754248593737,34,371,2,0.594185462784967
4021,7623,69,83,617,21977,6743,29690,2019,15895,41,67411931,53,27.112324227185,0.838525491562421,35,371,2,0.309563092541107
3906,7467,66,81,629,22428,8937,29657,2186,15943,39,62931212,53,27.112324227185,0.279508497187474,36,371,2,0.901802906347484
3719,7191,63,78,667,22647,9885,29661,2233,16034,38,60688283,50,27.112324227185,-0.279508497187474,37,371,2,0.0931269898117809
3807,7269,64,80,588,23008,9910,29699,2256,16362,39,57158622,51,27.112324227185,-0.838525491562421,38,371,2,0.319027136248953
3681,7090,61,77,599,24564,10882,29688,2130,16103,39,55837959,49,27.112324227185,-1.39754248593737,39,371,2,0.886961614706448
3677,7109,60,77,653,25566,10882,29720,1869,16009,47,55402551,49,27.112324227185,-1.95655948031232,40,371,2,0.657431673442441
4038,7526,68,83,619,25822,10246,29734,1777,16201,46,54579090,52,27.112324227185,-2.51557647468726,41,371,2,0.684516890301582
4262,7875,71,86,598,25635,10303,29737,1618,16061,48,55554374,54,27.112324227185,-3.07459346906221,42,371,2,0.473948624996901
4065,7627,68,84,698,25635,9928,29723,1727,16344,51,56317524,53,27.112324227185,-3.63361046343716,43,371,2,0.14124415843264
3935,7444,65,81,591,26652,9554,29749,1756,16531,61,57800185,52,27.112324227185,-4.19262745781211,44,371,2,0.950924881573767
4154,7838,68,82,576,27737,8456,29842,1383,16586,89,57234811,52,27.112324227185,-4.75164445218705,45,371,2,0.882626123493787
3931,7490,62,76,632,27509,6632,29846,1398,16744,99,55670518,53,27.112324227185,-5.310661446562,46,371,2,0.437438546090718
4485,8422,72,87,681,19224,3451,29755,1571,16838,75,119410347,57,27.6713412215599,3.63361046343716,30,372,2,0.834956800914038
4437,8386,72,86,690,19808,3892,29697,1689,16509,61,117963194,57,27.6713412215599,3.07459346906221,31,372,2,0.325143400597059
4261,8118,71,84,726,19708,5653,29663,1812,16288,53,105607792,56,27.6713412215599,2.51557647468726,32,372,2,0.367639299837922
3945,7667,66,79,682,18913,6168,29667,1908,15859,46,89165427,53,27.6713412215599,1.95655948031232,33,372,2,0.794839466004007
3963,7666,67,80,553,19996,6259,29723,1869,15865,46,80275700,53,27.6713412215599,1.39754248593737,34,372,2,0.0993087162421777
3924,7577,66,80,610,20985,6880,29709,2050,16161,43,69621328,52,27.6713412215599,0.838525491562421,35,372,2,0.95178155766075
3953,7602,66,81,707,21557,9388,29677,2160,16283,42,63824747,52,27.6713412215599,0.279508497187474,36,372,2,0.00147392291052195
3756,7314,62,77,759,22080,10453,29642,2256,16356,40,60923802,50,27.6713412215599,-0.279508497187474,37,372,2,0.295395849171415
3681,7213,60,75,751,22196,10823,29631,2617,16806,40,56235189,49,27.6713412215599,-0.838525491562421,38,372,2,0.0484545523824337
3677,7142,61,77,679,23168,10559,29672,1961,16631,46,54118809,49,27.6713412215599,-1.39754248593737,39,372,2,0.442740383821396
3446,6940,53,69,760,25594,10559,29573,2766,16475,48,53322198,45,27.6713412215599,-1.95655948031232,40,372,2,0.789846368465099
3861,7407,64,81,632,22413,10634,29674,1771,16674,57,51776816,52,27.6713412215599,-2.51557647468726,41,372,2,0.913520615552384
3736,7269,61,77,632,22664,11391,29620,2157,16506,45,52015262,50,27.6713412215599,-3.07459346906221,42,372,2,0.533254359985603
3823,7445,65,82,642,21476,10272,29574,1975,16094,50,52407725,52,27.6713412215599,-3.63361046343716,43,372,2,0.804076444490502
3930,7653,68,83,686,22318,9446,29685,1797,16525,67,53156412,52,27.6713412215599,-4.19262745781211,44,372,2,0.562660356611037
4031,7845,68,81,622,24647,8112,29715,1767,16707,78,52336217,53,27.6713412215599,-4.75164445218705,45,372,2,0.750876451961769
3673,7315,60,73,619,24115,7381,29707,1563,16494,89,50939662,51,27.6713412215599,-5.310661446562,46,372,2,0.00923035437930009
3995,7804,64,77,708,19808,3796,29706,1730,16686,67,116984733,53,28.2303582159348,3.07459346906221,31,373,2,0.476784851857698
4282,8230,69,83,750,19708,5478,29653,1817,16414,55,105440016,56,28.2303582159348,2.51557647468726,32,373,2,0.250329526525303
3796,7514,61,76,773,18913,6347,29624,2135,15827,44,89860909,52,28.2303582159348,1.95655948031232,33,373,2,0.307918258418837
3784,7491,62,76,661,19996,6677,29675,2013,15886,44,81533271,51,28.2303582159348,1.39754248593737,34,373,2,0.96694910442555
3828,7525,62,77,617,20985,7304,29656,2157,16226,43,70857353,51,28.2303582159348,0.838525491562421,35,373,2,0.208804360594363
3771,7425,61,77,670,21557,11597,29618,2326,16291,41,64362609,50,28.2303582159348,0.279508497187474,36,373,2,0.520476252773875
3713,7341,60,76,733,22080,12299,29599,2442,16405,42,61112537,49,28.2303582159348,-0.279508497187474,37,373,2,0.22554612939767
3503,7062,55,72,797,22196,14254,29546,2686,16950,43,55798219,46,28.2303582159348,-0.838525491562421,38,373,2,0.567197873830803
3710,7403,61,78,662,23168,14300,29538,2693,17056,41,53223941,49,28.2303582159348,-1.39754248593737,39,373,2,0.998163526074098
3515,7108,55,72,896,25594,14300,29395,3027,16692,43,52215326,47,28.2303582159348,-1.95655948031232,40,373,2,0.131865336731198
3467,7059,56,72,688,22413,13772,29433,2952,16636,46,50242076,47,28.2303582159348,-2.51557647468726,41,373,2,0.954676584902944
3456,7009,57,73,790,22664,13665,29457,2280,16765,50,49923271,48,28.2303582159348,-3.07459346906221,42,373,2,0.123877511497801
3218,6731,55,70,910,21476,11530,29342,2836,16072,51,50017618,47,28.2303582159348,-3.63361046343716,43,373,2,0.186238205758118
3058,6506,52,67,710,22318,9461,29590,1628,16574,76,50175926,46,28.2303582159348,-4.19262745781211,44,373,2,0.646502710583242
4099,8004,69,82,690,24647,7205,29700,1696,16758,86,49165107,53,28.2303582159348,-4.75164445218705,45,373,2,0.128169077499018
4027,7875,63,78,822,18815,5860,29627,1824,16521,58,105104464,53,28.7893752103098,2.51557647468726,32,374,2,0.0813205028568441
3772,7499,59,74,879,17821,6760,29576,1811,16151,47,91251874,50,28.7893752103098,1.95655948031232,33,374,2,0.65922705422111
3935,7753,63,78,867,18842,6692,29593,1961,16256,45,84382993,51,28.7893752103098,1.39754248593737,34,374,2,0.0273988510815916
4023,7869,64,79,810,19980,7942,29543,2290,15941,45,73329404,52,28.7893752103098,0.838525491562421,35,374,2,0.985179800828888
3940,7816,65,80,854,20135,13116,29383,3875,15775,39,65438336,51,28.7893752103098,0.279508497187474,36,374,2,0.539330947126751
3638,7402,59,77,886,19817,14796,29276,4429,15989,35,61490007,49,28.7893752103098,-0.279508497187474,37,374,2,0.373834916709097
3642,7482,60,79,1127,19301,14334,29213,2466,16787,45,54924281,48,28.7893752103098,-0.838525491562421,38,374,2,0.706734886141076
3988,8087,71,91,1181,21101,17703,29068,2858,16471,35,51104893,52,28.7893752103098,-1.39754248593737,39,374,2,0.94741137440689
3590,7377,60,79,1200,24288,17703,29257,1850,16239,59,49356754,47,28.7893752103098,-1.95655948031232,40,374,2,0.382277348843862
3289,7040,59,77,1556,17977,11521,29305,1392,16648,80,43779981,43,28.7893752103098,-2.51557647468726,41,374,2,0.692908554948395
2616,5826,45,60,1330,17276,15449,29230,1216,16114,90,45739289,39,28.7893752103098,-3.07459346906221,42,374,2,0.602071312401121
2961,6400,53,67,1621,16019,16784,29113,1772,16308,66,45237406,45,28.7893752103098,-3.63361046343716,43,374,2,0.77525771213823
3209,6692,60,77,777,19740,5366,29359,3086,17059,58,42822887,37,28.7893752103098,-4.75164445218705,45,374,2,0.591834205678923
2986,6203,54,69,852,20573,4686,29468,1564,17109,68,41877661,36,28.7893752103098,-5.310661446562,46,374,2,0.376179807647948
4624,8826,73,88,752,17958,3757,29656,1918,17183,73,113050393,57,29.3483922046847,3.07459346906221,31,375,2,0.850649199595792
3894,7685,60,74,847,17213,6059,29566,2107,16531,57,104736646,52,29.3483922046847,2.51557647468726,32,375,2,0.225735190784356
3683,7369,56,71,935,17015,6736,29554,2004,16140,49,92599965,49,29.3483922046847,1.95655948031232,33,375,2,0.796958284325984
3793,7574,59,75,892,17943,6424,29578,1772,16310,53,86551093,50,29.3483922046847,1.39754248593737,34,375,2,0.996881006288545
4622,8955,77,97,841,19120,8090,29495,2215,15586,53,75750281,55,29.3483922046847,0.838525491562421,35,375,2,0.281310820370757
4581,8934,77,97,1027,19042,10696,29236,2823,15805,46,66468029,54,29.3483922046847,0.279508497187474,36,375,2,0.710380975024432
3862,7962,69,89,1147,17592,9286,29160,3770,17331,47,43336440,46,29.3483922046847,-0.279508497187474,37,375,2,0.664642067152854
3661,7657,61,78,1658,19675,8894,29506,1057,17189,88,50238470,47,29.3483922046847,-0.838525491562421,38,375,2,0.414835533181356
3050,7052,77,101,1677,20493,13598,29039,2651,15953,45,44648877,33,29.3483922046847,-1.39754248593737,39,375,2,0.498269902274275
3123,6648,59,73,1760,16718,7863,28991,2396,16387,54,40735026,44,29.3483922046847,-2.51557647468726,41,375,2,0.949123025507723
3285,6882,58,73,1988,17788,6166,29346,1648,15774,89,39368851,44,29.3483922046847,-3.07459346906221,42,375,2,0.953181675899852
3304,6840,60,77,1360,19735,3718,29794,1815,17438,97,12375396,36,29.3483922046847,-4.75164445218705,45,375,2,0.732923311686192
3014,6224,53,68,1273,19395,3472,29745,1645,17630,89,13679850,35,29.3483922046847,-5.310661446562,46,375,2,0.38468000462379
4029,7915,62,77,955,15755,6059,29501,2082,16510,59,104149429,53,29.9074091990597,2.51557647468726,32,376,2,0.0400827288350992
3837,7626,59,74,994,15406,6736,29500,1724,16084,55,92738098,52,29.9074091990597,1.95655948031232,33,376,2,0.582933585930967
3966,7866,62,77,949,16563,6424,29551,2071,16564,55,87035383,52,29.9074091990597,1.39754248593737,34,376,2,0.56471264171437
4281,8385,69,86,903,17831,8090,29449,7962,16036,49,76321059,54,29.9074091990597,0.838525491562421,35,376,2,0.355182617448626
3271,7002,59,78,1116,16189,10696,29147,11758,16108,38,66407470,45,29.9074091990597,0.279508497187474,36,376,2,0.88020082100168
4096,8131,63,79,1798,17589,9286,29695,1939,17431,90,29395545,52,29.9074091990597,-0.279508497187474,37,376,2,0.624530132995142
3278,7243,62,80,1267,18410,8894,29221,2573,17376,54,50070914,49,29.9074091990597,-0.838525491562421,38,376,2,0.624015546339929
3888,7833,65,81,1103,13464,5641,29256,3150,17597,43,73996332,55,30.4664261934346,1.95655948031232,33,377,2,0.295741411286576
4286,8660,74,93,1013,16726,5845,29395,1518,17277,63,76029777,59,30.4664261934346,0.838525491562421,35,377,2,0.0746799268927503
4217,8367,67,83,1390,15427,6172,29501,958,16981,88,63894411,56,30.4664261934346,0.279508497187474,36,377,2,0.29370599439237
3949,8007,62,79,1291,15762,6498,29406,1291,16608,74,58445939,53,30.4664261934346,-0.279508497187474,37,377,2,0.234739808545134
4368,8447,64,77,1498,15134,3848,29767,1537,17873,86,61333392,54,31.0254431878096,1.39754248593737,34,378,2,0.345897380916814
4526,8686,67,81,1508,13685,3584,29668,1521,17623,86,64477989,56,31.5844601821845,1.95655948031232,33,379,2,0.848490359055661
4312,8420,63,76,1341,14087,2978,29533,1383,16519,56,35118967,51,31.5844601821845,-0.838525491562421,38,379,2,0.16036438186983
4957,9231,72,89,1185,12241,2981,29494,1658,16518,48,38068153,55,32.7024941709344,0.279508497187474,36,381,2,0.157864376280118
4957,9231,72,89,1150,12059,3502,29605,2060,17300,60,20381442,55,33.2615111653094,0.279508497187474,36,382,2,0.508659269642265
4806,8684,76,103,1106,8218,5421,29346,2002,16688,79,45208131,45,34.3795451540593,0.838525491562421,35,384,2,0.603301000059333
4179,8266,66,82,470,11641,3789,29648,1154,16418,110,86902049,53,34.9385621484342,8.10574641843674,22,385,2,0.161396968499513
4358,8555,71,89,482,13037,3850,29810,1326,16227,120,85634294,53,34.9385621484342,7.54672942406179,23,385,2,0.635454324849744
4301,8559,69,85,498,14900,3312,29773,1577,16554,114,83064418,53,34.9385621484342,6.98771242968684,24,385,2,0.843940575853591
3973,7971,60,72,566,15477,2584,29903,875,16972,153,78898336,52,34.9385621484342,6.4286954353119,25,385,2,0.782269211946215
4743,8846,65,90,1086,6812,3255,29404,1309,18362,107,45389814,56,34.9385621484342,1.39754248593737,34,385,2,0.264566354354165
4315,8575,70,88,866,9561,3789,29304,1313,16179,72,81556429,56,35.4975791428092,8.10574641843674,22,386,2,0.314698962300904
4185,8321,69,86,841,8693,3850,29174,3061,15907,49,79782147,52,35.4975791428092,7.54672942406179,23,386,2,0.183195571521365
4442,8703,71,91,661,10057,3312,29492,1641,16363,71,76732648,55,35.4975791428092,6.98771242968684,24,386,2,0.447473272545392
4743,8846,65,90,1362,7075,3255,29302,4615,19334,89,39044012,56,35.4975791428092,1.39754248593737,34,386,2,0.326678616614663
4754,8718,74,97,1502,6538,3998,29059,2635,18641,62,30948148,59,35.4975791428092,-0.279508497187474,37,386,2,0.279816289960718
4417,8217,71,95,1804,6459,3500,29127,1208,18692,75,27811241,58,35.4975791428092,-0.838525491562421,38,386,2,0.931763908416897
3899,7621,74,100,1633,7841,2185,29304,1243,19314,94,21586097,41,35.4975791428092,-3.07459346906221,42,386,2,0.399692412962547
4237,8522,79,107,1615,8422,2040,29386,858,19371,100,20023864,51,35.4975791428092,-3.63361046343716,43,386,2,0.379423156844245
3671,7432,69,93,1501,8319,2147,29109,2037,19353,67,21135600,48,35.4975791428092,-4.19262745781211,44,386,2,0.592846449490407
3866,7712,88,106,1583,10955,3955,29250,1350,16036,61,17951208,54,35.4975791428092,-9.22378040718663,53,386,2,0.0685066859472768
3866,7712,88,106,1681,10337,3135,29302,1426,16168,65,16840504,54,35.4975791428092,-9.78279740156158,54,386,2,0.205237662103164
4002,7953,66,84,1825,8573,3100,28978,2742,16969,51,74809371,53,36.0565961371841,8.10574641843674,22,387,2,0.723618278102201
4141,8241,68,89,2101,7795,3370,29070,1378,16241,55,72554898,52,36.0565961371841,7.54672942406179,23,387,2,0.575147612830649
4332,8484,68,88,1873,9769,3189,29286,1751,16652,70,69131474,53,36.0565961371841,6.98771242968684,24,387,2,0.200232503636967
3833,7218,61,82,2267,5925,2744,28949,891,18060,62,25728223,53,36.0565961371841,-0.838525491562421,38,387,2,0.843480345277107
2719,5504,62,77,1827,9606,3120,29386,1406,17254,64,18169127,30,36.0565961371841,-8.10574641843674,51,387,2,0.423730001010525
2719,5504,62,77,1531,10858,6625,29762,1205,16700,103,17557432,30,36.0565961371841,-8.66476341281169,52,387,2,0.544750962597235
4283,8516,72,95,2149,8057,3225,29078,1889,16187,50,68941274,53,36.6156131315591,7.54672942406179,23,388,2,0.527967383839007
3966,7877,59,80,1782,9179,3479,29169,1982,16588,57,65330887,31,36.6156131315591,6.98771242968684,24,388,2,0.185107820794947
4142,7614,75,100,1793,5688,3569,28773,1430,18407,53,27129431,30,36.6156131315591,-0.279508497187474,37,388,2,0.0816897139884339
3851,7070,67,89,2410,5798,3311,28939,945,17471,54,25366710,33,36.6156131315591,-0.838525491562421,38,388,2,0.464093622980913
4078,8234,72,96,1173,7110,1832,29438,557,17232,105,22896457,43,36.6156131315591,-3.07459346906221,42,388,2,0.0305547757004935
3428,6860,77,103,987,9091,2930,29258,1027,17792,66,17651883,49,36.6156131315591,-6.98771242968684,49,388,2,0.434984157549178
3783,6802,65,86,2139,5440,3914,28556,3268,17510,30,24576202,36,37.174630125934,-0.279508497187474,37,389,2,0.557864961322982
3278,6481,60,81,1317,6204,1547,28778,3472,17175,40,22724005,46,37.174630125934,-3.07459346906221,42,389,2,0.638782129306526
3841,6939,63,85,2514,6928,3150,29440,927,18004,91,21973522,48,37.733647120309,-0.279508497187474,37,390,2,0.0342174132925895
2847,5821,52,69,1140,8499,3469,29564,939,16311,67,15094380,40,37.733647120309,-5.86967844093695,47,390,2,0.709900447291196
4253,8150,71,97,2402,4365,2687,29065,1581,15499,59,31087204,56,39.4106981034338,6.4286954353119,25,393,2,0.169323948454534
4241,8129,70,95,1801,4694,1848,29689,673,16752,145,28534124,56,39.9697150978087,6.4286954353119,25,394,2,0.593382473210353
3439,8179,70,84,19,7684,9470,29585,5748,11361,32,42824732,54,96.9894485240534,3.63361046343716,30,496,3,0.608064919326455
4176,8410,79,94,827,11464,6131,29550,3071,15194,30,48342645,58,97.5484655184283,4.75164445218705,28,497,3,0.772359586986895
3574,7801,69,82,1287,10916,9470,29195,2793,14157,28,55987439,54,97.5484655184283,4.19262745781211,29,497,3,0.0562736157423926
3037,7199,62,75,1554,9344,9470,29268,5299,14412,25,53989719,50,97.5484655184283,3.63361046343716,30,497,3,0.854725146948443
3767,7848,75,90,849,8541,7849,29804,4698,12824,40,49773101,56,97.5484655184283,3.07459346906221,31,497,3,0.384284325544405
3514,7293,67,79,864,13645,5417,29916,2477,14201,46,38631587,52,98.1074825128033,4.19262745781211,29,498,3,0.399618961028858
3432,7320,66,79,1488,14057,5417,29574,2639,14484,41,75851707,52,98.1074825128033,3.63361046343716,30,498,3,0.325417485398251
3808,7814,74,89,1564,12037,7119,29492,3461,14300,31,81838042,55,98.1074825128033,3.07459346906221,31,498,3,0.555390110486142
3786,7873,75,88,29,10387,6994,29555,4328,14503,30,90947847,57,98.1074825128033,2.51557647468726,32,498,3,0.295420103219611
3670,7437,73,93,79,16006,2603,30001,3132,13663,68,22988051,58,98.6664995071782,12.0188653790614,15,499,3,0.366120002034356
3576,7487,68,82,796,14538,3443,29314,2952,14316,27,102577577,52,98.6664995071782,3.07459346906221,31,499,3,0.349048328671612
3230,7333,67,81,168,11704,8048,29247,2934,14108,29,128473626,54,98.6664995071782,2.51557647468726,32,499,3,0.630224055538105
3661,7810,75,89,51,10373,7724,29760,4351,12839,33,114446529,56,98.6664995071782,1.95655948031232,33,499,3,0.664442080806904
3612,7409,74,93,96,15693,2967,29805,2254,14927,55,31708690,58,99.2255165015532,12.0188653790614,15,500,3,0.992096336616896
3714,7466,80,98,78,14010,2790,29823,2073,15177,53,29477710,58,99.2255165015532,11.4598483846864,16,500,3,0.944361262162069
3511,7399,68,83,1163,14598,8217,29657,3081,14849,31,155688965,53,99.2255165015532,2.51557647468726,32,500,3,0.350347861866455
3386,7398,68,83,1184,11137,7589,29404,3512,14331,27,209341079,53,99.2255165015532,1.95655948031232,33,500,3,0.192997944876553
3859,7930,78,92,509,11006,5483,29603,3029,14355,32,233986218,55,99.2255165015532,1.39754248593737,34,500,3,0.919576138372647
3892,8104,80,95,42,10734,5008,29642,4470,14668,29,208839778,57,99.2255165015532,0.838525491562421,35,500,3,0.288692050332415
4125,8399,84,96,0,10604,3968,29831,4519,13465,37,69293248,60,99.2255165015532,0.279508497187474,36,500,3,0.550859427511333
3686,7558,79,95,185,18118,2593,29867,1838,14420,65,32233722,58,99.7845334959281,12.0188653790614,15,501,3,0.919324153814327
4019,7916,89,101,223,14653,2289,29899,1624,12552,60,8258089,58,99.7845334959281,11.4598483846864,16,501,3,0.0900485221385604
4456,8350,86,101,62,10604,2518,29883,2396,15325,49,35583379,56,99.7845334959281,7.54672942406179,23,501,3,0.257696302203106
4307,8221,83,98,704,16189,4305,29886,2976,15231,36,187505778,58,99.7845334959281,2.51557647468726,32,501,3,0.427047957707649
4103,8139,79,94,1134,14929,4585,29769,2954,14785,38,258734775,56,99.7845334959281,1.95655948031232,33,501,3,0.577723290040737
4010,7913,76,88,967,13984,4095,29841,2253,14844,49,291937059,56,99.7845334959281,1.39754248593737,34,501,3,0.899521394889066
3334,7522,72,85,420,12511,5235,29396,4142,14199,24,289566373,55,99.7845334959281,0.838525491562421,35,501,3,0.218225616992869
3380,7863,77,90,109,11411,7114,29666,4377,14283,30,194352248,55,99.7845334959281,0.279508497187474,36,501,3,0.967031884473414
4657,8756,87,104,115,11100,2071,29865,2379,16146,47,40449169,56,100.343550490303,6.98771242968684,24,502,3,0.43398137803461
4607,8818,87,104,132,11487,3032,30000,2213,13062,66,39019187,58,100.343550490303,6.4286954353119,25,502,3,0.784822423174501
3588,7227,68,81,740,16114,4709,29656,3304,14349,32,329453828,56,100.343550490303,0.838525491562421,35,502,3,0.525233844620492
3268,7226,69,83,810,14743,7378,29468,3611,14269,26,250337361,53,100.343550490303,0.279508497187474,36,502,3,0.331276852824455
3260,7474,74,90,51,12736,7133,29585,4289,14819,28,210766572,53,100.343550490303,-0.279508497187474,37,502,3,0.431593646762121
3152,7315,72,90,0,11473,6995,29812,4027,10893,41,114007400,52,100.343550490303,-0.838525491562421,38,502,3,0.717901601019375
4317,8385,82,99,124,11136,3496,29811,2020,15482,51,42671400,59,100.902567484678,6.4286954353119,25,503,3,0.916212078117228
4205,8256,79,97,55,10559,4710,29755,2431,15492,46,50310014,58,100.902567484678,5.86967844093695,26,503,3,0.890027987368058
4184,8263,79,96,52,10575,6316,29718,2946,15326,42,56687472,57,100.902567484678,5.310661446562,27,503,3,0.134706058376893
4126,7947,77,96,21,11175,7441,29845,2552,15461,48,54338310,55,100.902567484678,4.75164445218705,28,503,3,0.119912755397263
4226,8112,80,99,28,12985,6197,29929,2455,15654,54,62815107,54,100.902567484678,4.19262745781211,29,503,3,0.893452421083844
3941,7450,70,88,21,18630,3749,29936,2968,14846,40,294560821,56,100.902567484678,1.95655948031232,33,503,3,0.653085541752716
3765,7375,71,86,180,17258,4941,29840,2906,14688,37,272631693,55,100.902567484678,0.279508497187474,36,503,3,0.0402780766775586
3719,7461,73,87,662,16034,5210,29710,3104,14502,33,235509831,56,100.902567484678,-0.279508497187474,37,503,3,0.504715963554567
3529,7423,73,88,706,14530,6369,29485,3572,13889,32,170739808,54,100.902567484678,-0.838525491562421,38,503,3,0.894453465413225
3115,7209,70,87,708,13392,8487,29375,4042,14103,27,95077437,53,100.902567484678,-1.39754248593737,39,503,3,0.385728464443744
3063,7329,72,91,144,11685,8487,29782,4040,13917,37,56802617,55,100.902567484678,-1.95655948031232,40,503,3,0.292051877858027
4761,8874,92,107,188,10994,2391,29809,2041,15785,52,28653687,58,101.461584479053,6.4286954353119,25,504,3,0.234036569972519
4083,8034,78,94,386,11022,3292,29664,2134,15527,46,49513124,58,101.461584479053,5.86967844093695,26,504,3,0.200948357365792
3948,7966,77,93,382,10325,4177,29696,2447,15424,49,56727334,57,101.461584479053,5.310661446562,27,504,3,0.380306063271272
3988,7943,76,92,246,11121,3951,29459,2693,14954,36,64105444,56,101.461584479053,4.75164445218705,28,504,3,0.594790142248649
4132,8023,77,93,32,12484,4604,29626,3370,14848,38,91559922,55,101.461584479053,4.19262745781211,29,504,3,0.268385974964346
3857,7598,71,89,8,12954,4604,29942,2424,15771,53,118741899,55,101.461584479053,3.63361046343716,30,504,3,0.622442641967573
3763,7344,68,87,12,13838,4861,29980,2608,15290,57,138818838,54,101.461584479053,3.07459346906221,31,504,3,0.804567309882283
3684,6993,65,84,20,17851,3489,29955,2950,14290,44,147683992,55,101.461584479053,1.95655948031232,33,504,3,0.10397125852275
3454,6691,63,82,18,18502,3604,29916,2820,14467,39,267783509,53,101.461584479053,1.39754248593737,34,504,3,0.729240307495485
3603,6903,65,84,35,18506,3966,29905,2691,14405,39,381639281,54,101.461584479053,0.838525491562421,35,504,3,0.648590264415262
3895,7413,73,87,205,17871,4169,29871,2693,14648,41,284996349,56,101.461584479053,-0.279508497187474,37,504,3,0.474654623354786
3961,7582,76,91,580,16995,4567,29776,3334,14256,39,223625430,57,101.461584479053,-0.838525491562421,38,504,3,0.932912110039707
3714,7404,73,89,1164,16285,6891,29683,3343,13929,42,169380499,55,101.461584479053,-1.39754248593737,39,504,3,0.0964436793421524
2884,7041,66,84,863,15085,6891,29422,4024,14097,27,142990802,52,101.461584479053,-1.95655948031232,40,504,3,0.599106918365426
3237,7449,73,90,19,11171,8590,29713,4158,14332,34,79911252,56,101.461584479053,-2.51557647468726,41,504,3,0.233564709215544
3699,7639,77,95,0,10593,5752,29808,3872,12392,39,22739785,59,101.461584479053,-3.07459346906221,42,504,3,0.0323283382069697
4398,8276,83,99,463,10857,2644,29888,2737,16192,45,48299366,57,102.020601473428,5.86967844093695,26,505,3,0.579859263775277
4131,8035,79,97,555,10579,4120,29824,2624,15515,43,56109430,54,102.020601473428,5.310661446562,27,505,3,0.84219815234061
3988,7679,72,87,946,10715,3879,29750,3082,14698,43,63671460,54,102.020601473428,4.75164445218705,28,505,3,0.556896988122294
4296,8028,78,91,790,11527,3328,29906,2374,14659,65,91106288,55,102.020601473428,4.19262745781211,29,505,3,0.839882989981967
3902,7495,70,86,272,12792,3328,29880,2194,14752,53,119331466,53,102.020601473428,3.63361046343716,30,505,3,0.204952273668009
4099,7805,75,91,41,14227,3019,29788,2524,14907,41,138866685,53,102.020601473428,3.07459346906221,31,505,3,0.621254886812813
4372,8191,83,99,12,14969,3330,29854,2492,15290,46,172748267,55,102.020601473428,2.51557647468726,32,505,3,0.174020887296907
3619,6931,65,84,20,17192,2947,29982,2828,14710,53,171085353,54,102.020601473428,1.39754248593737,34,505,3,0.289539818779723
3580,6836,64,81,35,17429,3362,29911,2630,14023,38,392309262,54,102.020601473428,0.838525491562421,35,505,3,0.0185029353190032
3933,7256,69,84,58,17420,3793,29897,2545,14316,39,324514706,55,102.020601473428,-0.279508497187474,37,505,3,0.701496390153979
3803,7246,70,89,222,16950,3725,29856,2786,14418,39,268295738,52,102.020601473428,-0.838525491562421,38,505,3,0.9520913717603
4235,7622,84,104,285,16335,3940,29889,2619,14627,45,206817794,58,102.020601473428,-1.39754248593737,39,505,3,0.749009335045582
3763,7560,77,94,1046,16189,3940,29792,3016,14824,49,175566150,55,102.020601473428,-1.95655948031232,40,505,3,0.756727389482938
3304,7261,72,89,366,14241,6080,29559,3575,14737,36,114086895,54,102.020601473428,-2.51557647468726,41,505,3,0.542089075444797
3045,7212,70,86,101,12266,7558,29430,3749,14772,28,82865062,54,102.020601473428,-3.07459346906221,42,505,3,0.282062872879027
2439,6717,65,83,34,10885,6536,29854,3182,12978,43,57201399,54,102.020601473428,-3.63361046343716,43,505,3,0.244874846890166
4213,7943,76,91,147,10857,2437,29929,2858,14668,48,23583398,57,102.579618467803,5.86967844093695,26,506,3,0.286318217824419
3974,7681,72,88,482,10579,3539,29753,3331,15566,36,53430042,56,102.579618467803,5.310661446562,27,506,3,0.963134410230015
3946,7703,73,88,325,10715,3782,29764,2359,14461,43,60791231,56,102.579618467803,4.75164445218705,28,506,3,0.230695345634932
4192,7987,77,93,228,11527,3583,29803,2060,14630,51,87614301,56,102.579618467803,4.19262745781211,29,506,3,0.537321413436084
4359,8115,78,95,433,12792,3583,29924,2177,14980,56,114485348,54,102.579618467803,3.63361046343716,30,506,3,0.205008252217627
4375,8109,79,96,458,14227,3116,29898,2374,14928,48,133148952,55,102.579618467803,3.07459346906221,31,506,3,0.434041294551689
