YY,MM,DD,system_index,QC_500m,Range,SensorAzimuth,SensorZenith,SolarAzimuth,SolarZenith,date1,date_end,date_start,ecoregion,flux_data,flux_sitenames,gflags,granule_pnt,iobs_res,koeppen_geiger,landcover_igbp,num_observations_1km,num_observations_500m,obscov_500m,orbit_pnt,primary_veg_type,q_scan,secondary_veg_type,site_num,sitename,state_1km,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,wwf_biome,x_geo,Var38,Var39,,
2009,11,27,2009_11_27_0000000000000000014e,1073741824,31238,9994,2632,16448,6708,14575,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,23,1,DB,15,EN,64,acadia,1041,8107,7963,8250,8218,6772,3570,1950,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,11,28,2009_11_28_0000000000000000014e,1073741824,35813,-7340,4004,17518,6593,14576,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,4,1,22,1,DB,12,EN,64,acadia,1033,3876,3918,4048,3978,3518,1965,1015,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,11,29,2009_11_29_0000000000000000014e,1073741824,36723,9737,4206,16139,6810,14577,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,4,1,28,0,DB,12,EN,64,acadia,1296,653,2381,414,617,2585,1759,887,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,11,30,2009_11_30_0000000000000000014e,1073741824,30792,-7697,2430,17195,6651,14578,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,22,1,DB,15,EN,64,acadia,1041,7193,6908,7630,7381,6069,3249,1774,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,1,2009_12_01_0000000000000000014e,1073741824,43998,9497,5359,15834,6921,14579,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,5,2,14,0,DB,3,EN,64,acadia,208,293,2143,41,291,2518,1484,781,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,2,2009_12_02_0000000000000000014e,1073741824,28412,-8289,431,16875,6720,14580,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,47,1,DB,15,EN,64,acadia,80,522,2118,250,438,2728,1884,1043,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,3,2009_12_03_0000000000000000014e,1073741824,46236,-7111,5616,17939,6656,14581,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,7,2,13,1,DB,3,EN,64,acadia,1041,8142,8047,8208,8327,6633,5513,3234,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,4,2009_12_04_0000000000000000014e,1073741824,29476,10009,1687,16557,6799,14582,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,47,1,DB,15,EN,64,acadia,72,616,2324,310,492,2687,2025,974,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,5,2009_12_05_0000000000000000014e,1073741824,38994,-7333,4628,17611,6692,14583,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,5,1,25,1,DB,13,EN,64,acadia,1041,5789,5889,5737,5839,5405,2763,1608,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,6,2009_12_06_0000000000000000014e,1073741824,33703,9747,3479,16246,6888,14584,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,39,1,DB,14,EN,64,acadia,1041,4840,5428,4851,4881,4393,3827,2964,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,7,2009_12_07_0000000000000000014e,1073741824,33028,-7528,3274,17287,6737,14585,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,21,1,DB,15,EN,64,acadia,1041,3739,4219,3867,3852,3328,2115,1333,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,8,2009_12_08_0000000000000000014e,1073741824,40231,9583,4836,15937,6985,14586,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,17,0,DB,15,EN,64,acadia,36880,1947,3421,2003,2069,2428,1076,414,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,9,2009_12_09_0000000000000000014e,1073741824,29187,-7626,1461,16965,6792,14587,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,1,47,1,DB,6,EN,64,acadia,1033,9340,8899,9574,9476,6093,2695,1639,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,10,2009_12_10_0000000000000000014e,1073741824,48022,9398,5810,15636,7091,14588,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,6,2,14,0,DB,12,EN,64,acadia,1041,8944,8986,8780,8921,7936,6492,4006,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,11,2009_12_11_0000000000000000014e,1073741824,28492,10249,645,16648,6858,14589,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,54,1,DB,15,EN,64,acadia,5136,2063,2505,2104,2065,1928,1549,1380,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,12,2009_12_12_0000000000000000014e,1073741824,42506,-7181,5163,17690,6755,14590,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,2,19,1,DB,15,EN,64,acadia,1296,1704,2977,1472,1703,1762,848,423,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,13,2009_12_13_0000000000000000014e,1073741824,31244,9972,2641,16333,6933,14591,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,31,1,DB,15,EN,64,acadia,40977,2149,3504,1923,2158,2195,1012,543,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,14,2009_12_14_0000000000000000014e,1073741824,35796,-7439,4004,17364,6788,14592,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,19,1,DB,15,EN,64,acadia,36880,2139,3305,1850,2119,1866,793,404,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,15,2009_12_15_0000000000000000014e,1073741824,36750,9641,4215,16021,7018,14593,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,3,1,28,0,DB,1,EN,64,acadia,1041,8216,8044,8503,8341,7418,5848,4350,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,16,2009_12_16_0000000000000000014e,1073741824,30759,-7743,2421,17041,6830,14594,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,1,37,1,DB,7,EN,64,acadia,32786,2219,3538,1909,2186,2113,1028,618,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,17,2009_12_17_0000000000000000014e,1073741824,44060,9449,5369,15712,7113,14595,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,8,2,16,0,DB,1,EN,64,acadia,40977,1181,2909,949,1176,2235,1240,643,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,18,2009_12_18_0000000000000000014e,1073741824,28395,-7686,420,16721,6882,14596,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,54,1,DB,15,EN,64,acadia,40978,1852,3153,1690,1872,2016,912,561,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,19,2009_12_19_0000000000000000014e,1073741824,46118,-7026,5604,17755,6785,14597,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,7,2,13,1,DB,0,EN,64,acadia,1808,1053,2137,863,1062,1700,1027,535,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,20,2009_12_20_0000000000000000014e,1073741824,29474,9946,1696,16402,6944,14598,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,48,1,DB,15,EN,64,acadia,1041,9436,9047,9734,9564,6418,3217,1867,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,21,2009_12_21_0000000000000000014e,1073741824,38975,-7233,4628,17431,6803,14599,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,24,1,DB,15,EN,64,acadia,1041,5877,5986,5809,5921,5787,3684,2315,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,22,2009_12_22_0000000000000000014e,1073741824,33724,9872,3489,16087,7015,14600,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,37,1,DB,12,EN,64,acadia,45076,1915,2223,2318,2085,1598,923,523,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,23,2009_12_23_0000000000000000014e,1073741824,33013,-7546,3274,17107,6831,14601,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,20,1,DB,15,EN,64,acadia,1041,5235,5499,5339,5297,4838,4412,2953,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,24,2009_12_24_0000000000000000014e,1073741824,40212,9534,4836,15776,7097,14602,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,15,0,DB,9,EN,64,acadia,1041,4569,4805,4721,4711,4139,3760,2465,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,25,2009_12_25_0000000000000000014e,1073741824,29164,-7771,1452,16783,6870,14603,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,37,1,DB,15,EN,64,acadia,1033,6055,6148,6278,6150,5314,4759,2727,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,26,2009_12_26_0000000000000000014e,1073741824,48109,9374,5820,15467,7187,14604,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,7,2,9,0,DB,5,EN,64,acadia,1041,5625,5757,5173,5537,5387,3393,2058,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,27,2009_12_27_0000000000000000014e,1073741824,28492,10008,663,16462,6918,14605,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,26,1,DB,15,EN,64,acadia,1041,8119,7838,8496,8299,5717,2812,1680,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,28,2009_12_28_0000000000000000014e,1073741824,42416,-7172,5153,17493,6779,14606,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,20,1,DB,15,EN,64,acadia,1040,1135,2485,928,1138,2336,1309,750,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,29,2009_12_29_0000000000000000014e,1073741824,31279,9969,2659,16143,6977,14607,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,44,1,DB,15,EN,64,acadia,1041,4060,4002,4492,4220,3197,1628,779,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,30,2009_12_30_0000000000000000014e,1073741824,35742,-7469,3994,17167,6795,14608,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,6,1,30,1,DB,6,EN,64,acadia,32786,2046,3327,1748,2000,2291,919,373,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2009,12,31,2009_12_31_0000000000000000014e,1073741824,36787,9666,4224,15827,7045,14609,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,20,0,DB,15,EN,64,acadia,1297,4079,4906,3987,4058,4750,3945,3470,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,1,2010_01_01_0000000000000000014e,1073741824,30728,-7634,2411,16842,6820,14610,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,48,1,DB,15,EN,64,acadia,1041,6971,6752,7271,7066,5704,3587,2751,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,2,2010_01_02_0000000000000000014e,1073741824,44045,9483,5369,15515,7122,14611,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,7,2,18,0,DB,4,EN,64,acadia,1041,8159,8014,8233,8170,5922,2407,1043,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,3,2010_01_03_0000000000000000014e,1073741824,28384,-8578,406,16517,6856,14612,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,43,1,DB,15,EN,64,acadia,1033,4944,5608,4698,4854,4222,3588,2524,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,4,2010_01_04_0000000000000000014e,1073741824,52462,9282,6217,15203,7210,14613,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,3,1,9,0,DB,1,EN,64,acadia,1041,7145,7098,7009,7177,6658,5102,3015,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,5,2010_01_05_0000000000000000014e,1073741824,29480,9945,1705,16195,6901,14614,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,1041,3878,3988,4319,4030,3403,2250,1135,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,6,2010_01_06_0000000000000000014e,1073741824,38910,-7236,4618,17229,6720,14615,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,25,1,DB,9,EN,64,acadia,40978,2671,3946,2287,2564,2684,1114,562,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,7,2010_01_07_0000000000000000014e,1073741824,33784,9774,3507,15874,6957,14616,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,27,1,DB,15,EN,64,acadia,40977,2681,3541,2637,2769,2125,947,475,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,8,2010_01_08_0000000000000000014e,1073741824,32948,-7465,3254,16901,6733,14617,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,5,1,41,1,DB,6,EN,64,acadia,1041,6249,6316,6440,6362,5841,3262,2105,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,9,2010_01_09_0000000000000000014e,1073741824,40271,9569,4846,15557,7021,14618,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,18,0,DB,15,EN,64,acadia,1041,5699,5794,5841,5729,5202,5044,3821,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,10,2010_01_10_0000000000000000014e,1073741824,29140,-7628,1434,16572,6755,14619,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,31,1,DB,15,EN,64,acadia,45072,3447,4448,3217,3408,2503,997,443,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,11,2010_01_11_0000000000000000014e,1073741824,48220,9360,5831,15240,7097,14620,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,4,2,12,0,DB,15,EN,64,acadia,1041,3151,4330,2967,3186,3827,2844,2595,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,12,2010_01_12_0000000000000000014e,1073741824,28499,9931,681,16246,6788,14621,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,54,1,DB,15,EN,64,acadia,1033,4041,4968,3834,3952,3323,2368,1828,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,13,2010_01_13_0000000000000000014e,1073741824,42338,-7175,5142,17298,6610,14622,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,6,2,17,1,DB,15,EN,64,acadia,32786,2559,3795,2133,2431,2419,893,488,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,14,2010_01_14_0000000000000000014e,1075838976,31301,9987,2668,15921,6831,14623,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,26,1,DB,15,EN,64,acadia,45072,2533,3815,2368,2552,2210,924,546,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,15,2010_01_15_0000000000000000014e,1073741824,35698,-7372,3984,16967,6609,14624,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,30,1,DB,15,EN,64,acadia,1041,7613,7565,7675,7663,7635,5875,4170,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,16,2010_01_16_0000000000000000014e,1073741824,36837,9704,4234,15598,6884,14625,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,21,0,DB,15,EN,64,acadia,1809,3475,4321,3181,3449,2795,1604,854,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,17,2010_01_17_0000000000000000014e,1075838976,30693,-7727,2393,16635,6619,14626,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,41,1,DB,15,EN,64,acadia,36880,2475,3445,2321,2432,1566,724,356,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,18,2010_01_18_0000000000000000014e,1073741824,44135,9458,5379,15278,6947,14627,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,3,2,15,0,DB,15,EN,64,acadia,1041,7432,7101,7578,7484,5030,2492,1504,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,19,2010_01_19_0000000000000000014e,1073741824,28381,-8217,385,16304,6640,14628,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,1041,7502,7576,7469,7518,6398,2443,1170,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,20,2010_01_20_0000000000000000014e,1073741824,46014,-7063,5593,17379,6465,14629,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,16,1,DB,15,EN,64,acadia,1041,8243,8642,7628,8036,7914,5663,4121,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,21,2010_01_21_0000000000000000014e,1073741824,29526,9912,1733,15972,6671,14630,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,30,1,DB,15,EN,64,acadia,1041,5433,5991,5230,5433,4514,4182,3715,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,22,2010_01_22_0000000000000000014e,1073741824,38861,-7331,4607,17045,6452,14631,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,22,1,DB,15,EN,64,acadia,5906,973,1078,1146,1125,913,615,467,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,23,2010_01_23_0000000000000000014e,1073741824,33831,9836,3517,15645,6712,14632,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,45072,3918,5166,3537,3861,2881,869,473,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,24,2010_01_24_0000000000000000014e,1073741824,32932,-7568,3246,16710,6449,14633,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,25,1,DB,15,EN,64,acadia,1041,3779,4134,3844,3861,3612,2697,2252,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,25,2010_01_25_0000000000000000014e,1073741824,40356,9590,4856,15319,6764,14634,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,23,0,DB,15,EN,64,acadia,1041,5971,5907,5753,5927,5529,3057,1848,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,26,2010_01_26_0000000000000000014e,1073741824,29142,-7813,1425,16373,6458,14635,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,1033,2460,2293,3142,2682,1888,1292,648,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,27,2010_01_27_0000000000000000014e,1073741824,49944,-6948,5990,17482,6290,14636,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,2,12,1,DB,14,EN,64,acadia,32784,1565,2559,1154,1537,1570,857,375,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,28,2010_01_28_0000000000000000014e,1073741824,28513,10083,681,16038,6477,14637,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,43,1,DB,15,EN,64,acadia,40977,1985,2991,2023,2045,2209,1345,945,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,29,2010_01_29_0000000000000000014e,1073741824,42363,-7221,5143,17142,6265,14638,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,2,16,1,DB,9,EN,64,acadia,40978,2553,3652,2393,2547,2606,956,517,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,30,2010_01_30_0000000000000000014e,1073741824,31317,9987,2668,15704,6507,14639,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,41,1,DB,15,EN,64,acadia,1297,2995,4570,2542,2822,3452,1307,743,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,1,31,2010_01_31_0000000000000000014e,1073741824,35720,-7401,3985,16801,6249,14640,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,29,1,DB,15,EN,64,acadia,40978,2909,4228,2421,2763,3030,1106,616,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,1,2010_02_01_0000000000000000014e,1073741824,36859,9677,4234,15371,6548,14641,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,3,1,20,0,DB,15,EN,64,acadia,1041,2720,4445,2333,2580,3471,1488,813,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,2,2010_02_02_0000000000000000014e,1073741824,30730,-7747,2403,16461,6247,14642,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,36,1,DB,15,EN,64,acadia,32786,2265,3422,2018,2209,2227,814,339,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,3,2010_02_03_0000000000000000014e,1073741824,44167,9412,5380,15039,6598,14643,2019-01-13,2007-03-15,8,false,,0,0,3,Dfb,5,6,2,18,0,DB,3,EN,64,acadia,1033,3798,3973,4177,3951,3269,2110,1233,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,4,2010_02_04_0000000000000000014e,1073741824,28404,-7812,402,16119,6254,14644,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,5392,3025,4319,2845,3004,3072,966,504,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,5,2010_02_05_0000000000000000014e,1073741824,46142,-7071,5605,17262,6050,14645,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,2,16,1,DB,15,EN,64,acadia,32786,2529,3884,1956,2397,2602,1155,495,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,6,2010_02_06_0000000000000000014e,1073741824,29504,10067,1706,15777,6273,14646,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,42,1,DB,15,EN,64,acadia,5648,3776,5107,3323,3645,3437,1190,657,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,7,2010_02_07_0000000000000000014e,1073741824,38942,-7324,4618,16915,6024,14647,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,13,1,DB,15,EN,64,acadia,1041,4373,5170,4239,4368,4504,2296,1358,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,8,2010_02_08_0000000000000000014e,1073741824,33780,9822,3499,15436,6303,14648,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,25,1,DB,15,EN,64,acadia,1041,5671,6121,5628,5680,5619,2994,1742,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,9,2010_02_09_0000000000000000014e,1075838976,33007,-7581,3265,16567,6009,14649,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,26,1,DB,15,EN,64,acadia,40977,3173,4332,2747,3087,2000,1096,488,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,10,2010_02_10_0000000000000000014e,1073741824,40247,9606,4837,15099,6344,14650,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,23,0,DB,15,EN,64,acadia,1041,4429,4664,4355,4460,3987,2423,1409,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,11,2010_02_11_0000000000000000014e,1073741824,29188,-7917,1453,16216,6006,14651,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,35,1,DB,15,EN,64,acadia,40977,2729,3756,2396,2658,2370,987,552,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,12,2010_02_12_0000000000000000014e,1073741824,49974,-6979,5990,17403,5816,14652,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,7,2,13,1,DB,14,EN,64,acadia,1041,2146,3193,2010,2157,2479,1352,863,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,13,2010_02_13_0000000000000000014e,1073741824,28513,10560,656,15867,6015,14653,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,37,1,DB,15,EN,64,acadia,40977,1838,3068,1602,1772,2175,885,486,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,14,2010_02_14_0000000000000000014e,1073741824,42457,-7196,5153,17051,5777,14654,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,2,18,1,DB,15,EN,64,acadia,1041,7179,7443,6890,7107,7142,4536,2918,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,15,2010_02_15_0000000000000000014e,1073741824,31287,9949,2650,15516,6035,14655,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,36,1,DB,15,EN,64,acadia,1553,1921,2662,1979,1978,2075,1318,797,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,16,2010_02_16_0000000000000000014e,1073741824,35778,-7414,3994,16693,5752,14656,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,33,1,DB,15,EN,64,acadia,40976,1771,2957,1510,1705,2136,1246,618,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,17,2010_02_17_0000000000000000014e,1073741824,36780,9679,4215,15167,6066,14657,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,15,0,DB,15,EN,64,acadia,1041,4778,5195,4831,4786,5039,3787,2664,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,18,2010_02_18_0000000000000000014e,1073741824,30780,-7590,2420,16335,5737,14658,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,47,1,DB,15,EN,64,acadia,1041,3982,4794,3886,3996,4398,2941,1817,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,19,2010_02_19_0000000000000000014e,1073741824,44011,9450,5359,14822,6109,14659,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,6,2,12,0,DB,3,EN,64,acadia,1297,3321,4041,3191,3271,3594,3192,2141,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2010,2,20,2010_02_20_0000000000000000014e,1073741824,28422,-8548,424,15974,5736,14660,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,32786,1935,3093,1629,1868,1905,1121,448,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
