SIF,ELEVATION,BCCMASS,TA,RF,SW,VPD,Region,randomNum
3960,338,6379,29850,2897,15169,35,3,1
4240,107,6510,29963,2486,11005,49,3,1
4407,23,5080,29961,2521,13593,47,3,0
3829,8,7657,29763,3850,12869,36,3,1
3767,0,7536,29635,3767,14852,30,3,0
4052,0,6256,29903,3228,10972,38,3,0
3639,0,6191,29835,3170,12580,41,3,1
3466,0,6424,29738,4075,14046,37,3,0
3366,269,6510,29466,4446,14737,26,3,1
3279,602,6095,29167,4408,14862,22,3,1
3810,332,7112,29987,2150,12037,71,3,1
4630,0,5288,29928,2589,13333,47,3,0
4296,0,5619,29844,3230,14324,41,3,0
3845,26,5730,29660,3601,14636,29,3,1
3465,40,5285,29434,3497,14004,22,3,1
3232,99,4935,29214,4485,14106,23,3,1
3147,562,5580,29135,4908,14334,25,3,1
3226,1402,6086,29244,3877,14880,29,3,1
3196,554,6119,29887,2803,16273,61,3,1
4093,0,6849,29899,2545,15506,66,3,1
4121,4,6532,29770,2759,15794,56,3,0
3802,350,5799,29835,3902,12359,39,3,0
3398,751,5730,29423,3842,14390,29,3,1
3170,995,4685,29291,4149,14715,24,3,1
3276,1449,6159,29587,4203,14565,35,3,1
3794,818,6618,29962,4221,11837,59,3,1
3293,709,5453,29579,3856,12607,33,3,0
3422,969,4505,29455,3317,14490,27,3,1
3307,736,6385,29795,3681,14108,40,3,1
3266,9,5911,29786,4273,11671,40,3,0
3274,18,5020,29649,4911,12434,34,3,0
4752,0,5501,30019,2518,13300,66,3,1
3641,0,5458,29669,3333,12939,42,3,0
3178,200,4818,29534,3939,14916,31,3,1
3209,1085,4563,29859,3562,11882,38,3,1
3354,437,5147,29659,3768,14940,32,3,1
3336,329,4938,29618,3541,15105,35,3,0
3556,957,5050,29634,2833,15261,35,3,0
3743,0,5535,29761,2118,15062,47,3,1
4302,0,5750,29934,1740,13298,65,3,1
3220,33,4401,29919,2807,13132,53,3,1
3117,0,4364,29728,3168,13630,41,3,1
3219,39,4487,29715,3458,14255,43,3,1
3556,380,4879,29602,3521,12999,35,3,1
3493,919,4251,29620,3018,14912,33,3,1
3541,547,4859,29832,2640,11512,40,3,1
3555,592,4854,29715,3455,14788,37,3,0
3596,925,5097,29784,2744,14936,39,3,0
3857,109,5265,29854,2648,16047,44,3,1
4211,107,5372,29926,1548,12643,67,3,1
3807,480,4346,29591,3097,15270,36,3,0
4015,736,4293,29785,2698,12417,37,3,1
3897,115,4887,29889,2945,15705,47,3,0
3298,89,4385,29921,3226,12703,50,3,1
2932,41,4310,29796,2745,13220,45,3,1
3563,221,4348,29870,2427,13094,53,3,0
3993,83,4546,29933,2992,13975,46,3,0
3953,206,4747,29781,3500,15430,37,3,0
4308,638,4139,29862,2108,14866,54,3,1
4631,464,4177,29935,2395,15399,56,3,0
3916,294,4546,29925,2686,13644,48,3,1
3391,406,4747,29704,3066,14627,37,3,0
3656,36,4104,29965,2503,14773,61,3,0
3364,42,4129,29913,2689,15687,53,3,0
3229,352,4704,29626,3554,15484,35,3,0
2632,558,4303,29735,3060,15515,53,3,0
3539,108,3856,29886,2526,13651,49,3,0
3726,236,3831,29939,2508,13475,53,3,1
3885,110,3836,29884,3106,15295,46,3,0
3952,80,3834,29896,2942,14094,48,3,0
3956,188,4136,29778,2753,13524,52,3,1
3056,43,4173,29583,3577,15743,39,3,0
2423,580,3976,29423,3461,15403,30,3,1
2274,176,4609,29922,3302,15185,61,3,0
3616,170,3730,29860,2859,13148,44,3,1
3743,58,3699,29876,2881,14923,46,3,1
4025,194,3716,29940,2899,12943,54,3,0
3016,247,3716,29908,2885,12559,48,3,0
3886,111,3788,29941,2526,12553,58,3,1
3656,73,3758,29859,2104,12978,61,3,1
4184,536,3801,29731,2890,15240,47,3,0
4261,1079,4057,29563,3273,15184,35,3,1
4347,650,4104,29682,3013,14847,43,3,0
3084,177,4199,29596,2746,14973,46,3,1
4292,90,3625,29996,2907,12773,61,3,1
3987,376,3680,29833,3587,14281,40,3,1
4261,441,3706,29867,3100,14525,46,3,0
4595,166,3894,29907,3279,15995,47,3,0
3935,185,3866,29566,4707,15286,32,3,1
4751,85,3712,29725,3531,15528,37,3,1
4589,130,3531,29938,3307,12744,48,3,0
4223,403,3514,29771,3545,14191,39,3,1
3907,199,2171,29698,3941,14673,27,3,1
3974,83,2259,29757,3755,14336,28,3,1
4034,22,2727,29927,3661,13131,37,3,1
4604,46,3159,29804,3162,12668,48,3,0
4540,0,3121,29764,3309,13159,44,3,1
3468,442,2091,29367,4168,14530,23,3,1
3548,251,1917,29484,4426,13990,24,3,0
3496,36,2357,29909,3409,14532,38,3,0
3958,305,3119,29927,3288,13107,43,3,1
3859,401,3140,29875,3450,14824,37,3,1
3981,0,3157,29691,3501,13696,31,3,0
3615,0,3306,29632,3361,11477,30,3,1
3406,1128,2145,29305,3901,14215,24,3,1
3257,1000,1858,29362,4480,13454,24,3,1
3608,190,2065,29899,3299,13286,36,3,0
3607,31,2824,29929,3553,14334,42,3,0
3663,52,2803,29863,3368,14613,35,3,1
3717,73,2920,29858,2953,13639,34,3,1
3511,579,3322,29863,2665,12089,41,3,1
3647,867,2117,29510,4603,14701,30,3,1
3266,1380,2165,29163,7208,13976,20,3,0
3776,324,2336,29902,3051,13911,38,3,1
3708,28,2613,29899,3566,14608,37,3,1
3567,80,2536,29834,3421,14431,32,3,0
3511,54,2609,29822,2930,11756,36,3,1
3228,637,2336,29985,2969,12049,60,3,1
3582,75,2613,29783,3122,12742,44,3,1
3614,183,2536,29768,3996,14785,30,3,1
3558,452,2609,29656,3675,13413,26,3,0
3571,39,3085,29864,3112,10557,35,3,0
3760,0,3765,29957,2413,11608,55,3,0
3723,0,3915,29918,2913,15043,44,3,0
3514,66,2077,29993,2987,12607,61,3,0
3609,408,2608,29897,4278,12331,36,3,0
3643,581,2553,29704,4067,13246,26,3,1
3749,120,2841,29807,3587,12802,33,3,0
3779,45,2008,29918,3519,13698,44,3,0
3688,10,2513,29903,3579,11664,41,3,0
3357,300,2304,29152,6438,12610,16,3,0
3327,164,2227,29166,8767,12751,14,3,1
3843,218,1934,29945,3697,13705,46,3,1
3869,0,2003,29983,3433,11711,53,3,1
3784,0,2273,29890,4222,12062,32,3,1
3462,40,2205,29830,3837,14218,32,3,0
3302,214,1780,29159,4898,12495,19,3,0
3252,992,2105,29236,7169,12429,16,3,0
3798,282,2005,29908,3384,11607,40,3,0
3925,43,2028,29800,4165,14129,28,3,1
3517,23,2021,29656,4219,13570,25,3,1
2844,479,1638,28825,5101,12394,14,3,1
3085,1039,1709,29283,8340,11982,17,3,0
3372,27,3030,29925,4325,9382,37,3,1
3669,224,1931,29872,3434,14356,33,3,1
3926,339,1918,29690,3854,14157,28,3,1
3440,388,2057,29825,3779,14231,36,3,1
2793,1052,1659,28765,7042,12261,16,3,0
2887,1173,1489,28641,9422,11143,10,3,0
3445,31,2704,29879,4673,11424,33,3,0
3568,0,1771,29971,3280,11868,45,3,1
3752,20,1845,29842,3360,14247,31,3,1
3843,430,1872,29697,3996,13992,27,3,0
3417,224,2019,29840,3918,13955,36,3,1
2867,554,1530,28752,7710,12290,14,3,1
3006,2158,1398,28758,7844,11280,12,3,0
3488,89,2533,29854,5117,11911,32,3,1
3403,22,3415,29901,3854,10614,37,3,0
2988,0,4051,29949,2187,12680,61,3,1
3927,15,1776,29795,3374,14520,30,3,1
3778,387,1751,29603,4296,13743,25,3,1
3444,168,1946,29856,4239,13634,36,3,0
2702,715,1565,28767,5967,13672,16,3,0
2827,2182,1373,28486,5979,11893,14,3,0
3522,117,1962,29806,8050,10758,28,3,0
3552,21,3163,29875,4142,12023,35,3,0
3619,18,3395,29895,3531,12716,39,3,0
3669,0,3685,29941,2658,12344,53,3,0
2583,0,4074,29971,2192,13084,62,3,0
3161,8,3944,29930,2232,14704,56,3,1
3920,39,1717,29838,3027,14747,34,3,0
3695,560,1783,29585,4273,14199,25,3,0
3647,96,1890,29854,4469,14273,36,3,0
3146,905,1815,28994,4764,13915,19,3,0
2362,2820,1493,28681,5033,12007,14,3,1
3553,371,1711,29795,9126,10712,28,3,0
3552,23,2860,29867,4411,11853,36,3,1
3632,23,3173,29891,3646,12441,39,3,0
3593,18,3444,29919,2748,14125,49,3,0
3243,11,3756,29943,2596,14400,53,3,0
2470,12,3931,29952,2275,14010,57,3,0
2795,7,3829,29934,2306,14219,56,3,1
3999,63,1717,29892,3023,13584,39,3,1
3825,639,1783,29772,3535,14623,31,3,1
3717,171,1890,29844,4075,14702,35,3,0
3357,554,1815,29463,5039,13781,30,3,0
2831,2602,1493,28782,4887,12126,13,3,1
3399,771,1711,29767,8762,11087,33,3,0
3605,28,2860,29869,4790,11889,36,3,1
3414,23,3173,29895,3640,12440,41,3,0
3423,17,3444,29908,2661,13180,48,3,0
3359,13,3756,29924,2396,13496,51,3,0
3206,11,3931,29932,2303,13867,55,3,0
3812,233,1762,29803,3233,14847,34,3,1
3671,167,1814,29724,3460,14551,30,3,0
3436,98,1861,29738,4413,13352,33,3,0
3236,2496,1706,29396,6123,13078,31,3,1
2965,732,1441,29431,9132,12233,25,3,0
3610,41,2307,29816,5260,12016,34,3,1
3502,23,2859,29868,3792,12393,40,3,0
3462,22,3174,29892,2761,13059,46,3,0
3411,20,3515,29903,2511,13350,49,3,1
3396,13,3734,29906,2303,13719,51,3,0
3687,258,1714,29825,3081,14534,37,3,0
3673,418,1737,29745,3331,14671,30,3,0
3557,325,1794,29722,4052,13488,32,3,0
3346,980,1832,29628,6966,13480,34,3,1
2845,2731,1553,29117,5454,12533,19,3,0
3580,516,1778,29724,5266,12109,31,3,1
3683,76,2510,29862,4321,12479,39,3,1
3599,46,2887,29895,2945,13041,46,3,1
3452,38,3302,29898,2630,13305,48,3,0
3383,37,3494,29909,2381,13636,52,3,1
3191,17,3564,29937,2125,14555,63,3,1
3877,314,1646,29805,3673,11537,34,3,0
3695,247,1670,29792,3111,14172,31,3,0
3707,324,1786,29866,3005,14129,39,3,0
3547,463,1919,29788,5722,14341,31,3,0
3189,1862,1823,29117,5412,12936,19,3,0
3266,1068,1608,29376,8019,12283,22,3,0
3656,162,2108,29795,5548,12470,35,3,1
3714,45,2525,29890,3383,13053,43,3,0
3703,51,2831,29917,2978,13279,47,3,0
3460,39,3255,29926,2643,13666,50,3,0
3363,23,3325,29915,2228,13878,58,3,0
3701,295,1642,29832,3206,12949,32,3,1
3768,470,1796,29877,2996,14291,40,3,0
3631,208,1997,29910,4442,14493,38,3,1
3413,709,1952,29208,6834,13488,18,3,0
3206,1781,1690,29113,8413,12807,18,3,0
3630,286,1857,29723,5407,12681,32,3,1
3797,44,2232,29868,3454,13087,42,3,1
3785,37,2453,29896,3037,13274,45,3,0
3737,32,2909,29901,2756,13479,48,3,1
3288,29,3060,29914,2176,13664,56,3,0
3258,24,3026,29925,1999,13747,63,3,1
3742,109,1613,29905,2943,11940,41,3,1
3886,447,1778,29842,3484,14448,36,3,1
3782,45,2093,29933,3934,14493,41,3,0
3483,457,2125,29269,5873,13924,20,3,1
3460,1827,1869,29151,4404,13300,21,3,1
3495,982,1641,29544,5152,12869,26,3,0
3940,91,1859,29850,3482,13019,41,3,1
3966,60,2169,29865,3065,13117,42,3,0
3816,48,2593,29864,2713,13187,43,3,1
3687,21,2761,29904,2263,13534,50,3,0
3349,31,2786,29914,2106,13560,59,3,0
3960,371,1800,29846,3503,14462,33,3,1
3886,42,2219,29937,3642,14038,39,3,1
3548,344,2310,29277,5178,14011,20,3,0
3271,1337,1890,28879,5035,13512,16,3,1
3062,1790,1590,28830,4992,13090,15,3,0
3821,201,1634,29508,4535,12741,25,3,1
4062,113,1912,29763,3934,12761,33,3,0
4042,90,2427,29848,3104,12900,39,3,1
3843,28,2548,29894,2474,12676,44,3,0
3748,30,2598,29888,2452,13272,48,3,1
3711,32,2650,29938,2151,11801,59,3,0
4180,415,1730,29839,3451,14123,33,3,0
3960,61,2158,29934,3226,13867,40,3,0
3653,262,2279,29281,5421,14061,23,3,1
2811,1376,1911,28670,4369,13626,15,3,0
2639,2008,1617,28587,3938,13375,17,3,0
3692,784,1561,29455,4798,12818,23,3,1
4002,394,1746,29655,4811,12767,27,3,0
4071,84,2292,29845,3503,12895,36,3,1
4025,25,2391,29899,2784,12740,44,3,0
3682,28,2469,29925,2702,13061,53,3,1
4340,396,1644,29860,3545,13391,35,3,1
4258,20,1985,29918,3451,14088,37,3,0
3960,172,2132,29477,4741,13989,26,3,1
3524,1817,1908,28818,4051,13554,16,3,0
2660,2615,1697,28587,4587,13411,15,3,0
3610,1037,1658,29247,5705,12895,18,3,0
4090,562,1744,29668,5188,12766,25,3,0
4197,61,2229,29820,4111,13013,32,3,0
4129,19,2319,29913,3078,11638,44,3,0
3672,199,1587,29968,3617,11561,47,3,1
4279,16,1863,29916,3733,14046,34,3,1
4175,62,1915,29681,4460,13983,28,3,0
3923,1010,1880,29325,4674,13977,24,3,1
3077,1619,1847,29021,5193,13419,19,3,0
3834,1767,1759,29356,5403,12668,22,3,1
4047,982,1799,29592,5109,12725,23,3,1
4039,105,2183,29858,4030,13276,34,3,1
4566,18,1863,29900,3365,11750,38,3,1
4354,38,1915,29824,3610,14173,34,3,1
4157,1008,1880,29652,4600,14286,32,3,0
3120,1254,1847,28892,6445,13585,15,3,0
3466,1075,1759,29247,5330,12715,19,3,0
3861,795,1799,29656,5286,12683,25,3,0
4007,159,2183,29864,3932,13191,34,3,1
4456,133,1578,29791,4004,13493,30,3,0
4551,122,1703,29793,4565,12797,29,3,0
3745,953,1953,29453,5356,13954,27,3,0
3148,1525,1977,29040,4340,13356,20,3,1
3433,767,1781,29033,6396,12762,17,3,1
3992,98,1986,29352,6399,12654,21,3,1
4032,6,2195,29911,3686,10929,37,3,1
4645,288,1616,29804,5778,10500,26,3,1
3551,474,1680,29182,5963,13398,18,3,1
3800,1850,1688,29303,4920,12916,27,3,0
3446,1848,1792,29196,4873,13042,22,3,0
3798,1372,1714,29186,3445,13127,23,3,1
3812,97,2072,29866,4061,12349,37,3,0
3761,0,2277,29858,3449,10879,41,3,0
3655,580,1587,29301,7762,11521,22,3,1
3575,857,1554,29603,5874,12359,31,3,0
3862,1266,1537,29352,6179,12835,21,3,1
3082,1510,1579,29119,3760,13188,21,3,1
3340,53,1727,29587,8409,13483,27,3,0
3818,40,1927,29798,3854,13684,38,3,1
4581,0,1433,29930,4485,11171,58,3,1
3752,222,1504,29740,7616,10293,38,3,0
3573,1136,1490,29382,7612,12029,22,3,1
3152,1422,1662,29689,4643,10372,32,3,1
3215,808,1627,29106,4770,12608,19,3,0
3124,232,1595,28897,4375,12950,18,3,1
3684,49,1784,29724,2271,14658,49,3,1
4613,0,1369,29858,3878,11698,48,3,0
4464,209,1434,29799,4065,11948,43,3,0
4373,1647,1481,29626,5667,11133,28,3,1
3359,808,1721,29717,6800,12791,27,3,1
3341,1863,1799,29491,5262,13687,28,3,0
3513,1574,1752,29303,4271,14196,27,3,0
3828,200,1771,29904,3445,10997,43,3,1
3868,953,1893,29636,2933,14251,34,3,0
